method,importance,p_value,score,elapsed,correlation,correlation_group,n_samples,prob_data,group_based,group_stack,iteration
LOCO-DNN,1.22199587894666,0.111577344269629,,17283.045,0.8,0,1000,regression,FALSE,FALSE,77
LOCO-DNN,0.710270079596774,0.239184093839732,,17283.045,0.8,0,1000,regression,FALSE,FALSE,77
LOCO-DNN,0.691142097956741,0.245140846623608,,17283.045,0.8,0,1000,regression,FALSE,FALSE,77
LOCO-DNN,1.6093736285336,0.0545599303157897,,17283.045,0.8,0,1000,regression,FALSE,FALSE,77
LOCO-DNN,1.61685652378574,0.05374667004095,,17283.045,0.8,0,1000,regression,FALSE,FALSE,77
LOCO-DNN,1.04495358203584,0.148656037774698,,17283.045,0.8,0,1000,regression,FALSE,FALSE,77
LOCO-DNN,1.59640846728031,0.0559921996953255,,17283.045,0.8,0,1000,regression,FALSE,FALSE,77
LOCO-DNN,1.29841895517051,0.0978230486648189,,17283.045,0.8,0,1000,regression,FALSE,FALSE,77
LOCO-DNN,0.852644784777869,0.197440675112674,,17283.045,0.8,0,1000,regression,FALSE,FALSE,77
LOCO-DNN,0.179415540947057,0.428896988476567,,17283.045,0.8,0,1000,regression,FALSE,FALSE,77
LOCO-DNN,0.467515518865383,0.320321317336813,,17283.045,0.8,0,1000,regression,FALSE,FALSE,77
LOCO-DNN,0.632154496113156,0.264005764353973,,17283.045,0.8,0,1000,regression,FALSE,FALSE,77
LOCO-DNN,-0.043932893929081,0.517499026756435,,17283.045,0.8,0,1000,regression,FALSE,FALSE,77
LOCO-DNN,-0.00406605069526561,0.501620078499565,,17283.045,0.8,0,1000,regression,FALSE,FALSE,77
LOCO-DNN,-0.0623084501754546,0.524810131757606,,17283.045,0.8,0,1000,regression,FALSE,FALSE,77
LOCO-DNN,0.333938673646599,0.369388736384907,,17283.045,0.8,0,1000,regression,FALSE,FALSE,77
LOCO-DNN,0.432639837196542,0.332872468579212,,17283.045,0.8,0,1000,regression,FALSE,FALSE,77
LOCO-DNN,-1.16431583153122,0.8771550032926,,16369.659,0.8,0,1000,regression,FALSE,FALSE,78
LOCO-DNN,2.75247962351911,0.00323072640332225,,16369.659,0.8,0,1000,regression,FALSE,FALSE,78
LOCO-DNN,3.79323295297921,9.86006143151331e-05,,16369.659,0.8,0,1000,regression,FALSE,FALSE,78
LOCO-DNN,2.18275881619031,0.0151120190359499,,16369.659,0.8,0,1000,regression,FALSE,FALSE,78
LOCO-DNN,2.8382979233015,0.00250282754946524,,16369.659,0.8,0,1000,regression,FALSE,FALSE,78
LOCO-DNN,0.220951444614942,0.412678388575869,,16369.659,0.8,0,1000,regression,FALSE,FALSE,78
LOCO-DNN,-0.156253100260381,0.562004039451365,,16369.659,0.8,0,1000,regression,FALSE,FALSE,78
LOCO-DNN,-0.923946167997391,0.8216833435987,,16369.659,0.8,0,1000,regression,FALSE,FALSE,78
LOCO-DNN,6.16563525549137,1.92027059332581e-09,,16369.659,0.8,0,1000,regression,FALSE,FALSE,78
LOCO-DNN,-1.10286517403969,0.864291169765838,,16369.659,0.8,0,1000,regression,FALSE,FALSE,78
LOCO-DNN,4.21397761000508,1.90163654692781e-05,,16369.659,0.8,0,1000,regression,FALSE,FALSE,78
LOCO-DNN,-1.44398982480044,0.924842826275887,,16369.659,0.8,0,1000,regression,FALSE,FALSE,78
LOCO-DNN,2.22774509959296,0.0135087024139942,,16369.659,0.8,0,1000,regression,FALSE,FALSE,78
LOCO-DNN,0.476792297317916,0.317016587711515,,16369.659,0.8,0,1000,regression,FALSE,FALSE,78
LOCO-DNN,2.6879895826225,0.00389863739219642,,16369.659,0.8,0,1000,regression,FALSE,FALSE,78
LOCO-DNN,0.00390791460070672,0.498442928966095,,16369.659,0.8,0,1000,regression,FALSE,FALSE,78
LOCO-DNN,0.663635001142183,0.253846017553266,,16369.659,0.8,0,1000,regression,FALSE,FALSE,78
LOCO-DNN,2.3468999925921,0.00995658697964602,,16369.659,0.8,0,1000,regression,FALSE,FALSE,78
LOCO-DNN,0.865715153288149,0.193844439734867,,16369.659,0.8,0,1000,regression,FALSE,FALSE,78
LOCO-DNN,3.88233123335233,7.03506449044119e-05,,16369.659,0.8,0,1000,regression,FALSE,FALSE,78
LOCO-DNN,-2.82217488366678,0.99737301650427,,16369.659,0.8,0,1000,regression,FALSE,FALSE,78
LOCO-DNN,-0.318732185565155,0.624868054832948,,16369.659,0.8,0,1000,regression,FALSE,FALSE,78
LOCO-DNN,-0.0441166709034388,0.517572179831181,,16369.659,0.8,0,1000,regression,FALSE,FALSE,78
LOCO-DNN,-2.52423385872658,0.99381195233841,,16369.659,0.8,0,1000,regression,FALSE,FALSE,78
LOCO-DNN,-2.36684989015997,0.990550011921836,,16369.659,0.8,0,1000,regression,FALSE,FALSE,78
LOCO-DNN,-1.70085215025168,0.95473359609103,,16369.659,0.8,0,1000,regression,FALSE,FALSE,78
LOCO-DNN,-1.36400061461352,0.912945937524746,,16369.659,0.8,0,1000,regression,FALSE,FALSE,78
LOCO-DNN,-0.655156418688793,0.743438169565154,,16369.659,0.8,0,1000,regression,FALSE,FALSE,78
LOCO-DNN,-1.24080554687313,0.891930804887362,,16369.659,0.8,0,1000,regression,FALSE,FALSE,78
LOCO-DNN,-0.844479172513372,0.800292111946143,,16369.659,0.8,0,1000,regression,FALSE,FALSE,78
LOCO-DNN,-0.4853213105373,0.686008847116968,,16369.659,0.8,0,1000,regression,FALSE,FALSE,78
LOCO-DNN,-1.74953803924337,0.959130210209609,,16369.659,0.8,0,1000,regression,FALSE,FALSE,78
LOCO-DNN,-1.44029395722861,0.924322171203427,,16369.659,0.8,0,1000,regression,FALSE,FALSE,78
LOCO-DNN,-1.07467410227745,0.858089019139153,,16369.659,0.8,0,1000,regression,FALSE,FALSE,78
LOCO-DNN,-0.130185242981062,0.551724314620484,,16369.659,0.8,0,1000,regression,FALSE,FALSE,78
LOCO-DNN,1.58214759775265,0.0576019455790599,,16369.659,0.8,0,1000,regression,FALSE,FALSE,78
LOCO-DNN,-1.93640653929087,0.972882864523594,,16369.659,0.8,0,1000,regression,FALSE,FALSE,78
LOCO-DNN,-1.19643419202318,0.883524667194861,,16369.659,0.8,0,1000,regression,FALSE,FALSE,78
LOCO-DNN,-1.55956495775593,0.939774190464254,,16369.659,0.8,0,1000,regression,FALSE,FALSE,78
LOCO-DNN,-1.07403231847602,0.857945608113858,,16369.659,0.8,0,1000,regression,FALSE,FALSE,78
LOCO-DNN,-1.52687764734275,0.935810370432267,,16369.659,0.8,0,1000,regression,FALSE,FALSE,78
LOCO-DNN,-0.744337049881387,0.771224682515494,,16369.659,0.8,0,1000,regression,FALSE,FALSE,78
LOCO-DNN,-0.488953370476795,0.68729342240238,,16369.659,0.8,0,1000,regression,FALSE,FALSE,78
LOCO-DNN,-0.262470035218772,0.603384701104562,,16369.659,0.8,0,1000,regression,FALSE,FALSE,78
LOCO-DNN,-0.0914583553608188,0.53638980375119,,16369.659,0.8,0,1000,regression,FALSE,FALSE,78
LOCO-DNN,0.114298813745992,0.454558079896941,,16369.659,0.8,0,1000,regression,FALSE,FALSE,78
LOCO-DNN,0.0206475215434653,0.491773759775587,,16369.659,0.8,0,1000,regression,FALSE,FALSE,78
LOCO-DNN,-0.175712941349856,0.569650931092303,,16369.659,0.8,0,1000,regression,FALSE,FALSE,78
LOCO-DNN,-1.75438017123963,0.959547716341403,,16369.659,0.8,0,1000,regression,FALSE,FALSE,78
LOCO-DNN,-0.616901272046357,0.7309975016313,,16369.659,0.8,0,1000,regression,FALSE,FALSE,78
LOCO-DNN,0.846286706773764,0.199204663961066,,17212.187,0.8,0,1000,regression,FALSE,FALSE,79
LOCO-DNN,5.98190765323867,5.04259030508621e-09,,17212.187,0.8,0,1000,regression,FALSE,FALSE,79
LOCO-DNN,0.625535109102403,0.266168313242364,,17212.187,0.8,0,1000,regression,FALSE,FALSE,79
LOCO-DNN,0.681117009143139,0.248294632134805,,17212.187,0.8,0,1000,regression,FALSE,FALSE,79
LOCO-DNN,4.46816070426284,6.61187122329972e-06,,17212.187,0.8,0,1000,regression,FALSE,FALSE,79
LOCO-DNN,-0.357281529353435,0.639370168123888,,17212.187,0.8,0,1000,regression,FALSE,FALSE,79
LOCO-DNN,5.19399382186922,2.53600289312463e-07,,17212.187,0.8,0,1000,regression,FALSE,FALSE,79
LOCO-DNN,5.5663292777028,4.17119120053611e-08,,17212.187,0.8,0,1000,regression,FALSE,FALSE,79
LOCO-DNN,2.7594442106185,0.00316518379133797,,17212.187,0.8,0,1000,regression,FALSE,FALSE,79
LOCO-DNN,-1.06951318705957,0.85693297886745,,17212.187,0.8,0,1000,regression,FALSE,FALSE,79
LOCO-DNN,4.29694835625851,1.35381630106449e-05,,17212.187,0.8,0,1000,regression,FALSE,FALSE,79
LOCO-DNN,-0.940874389231222,0.826045029043896,,17212.187,0.8,0,1000,regression,FALSE,FALSE,79
LOCO-DNN,0.0293963722770193,0.488288963054241,,17212.187,0.8,0,1000,regression,FALSE,FALSE,79
LOCO-DNN,0.0426820043295657,0.482998909916684,,17212.187,0.8,0,1000,regression,FALSE,FALSE,79
LOCO-DNN,2.12456037950866,0.0174286912151548,,17212.187,0.8,0,1000,regression,FALSE,FALSE,79
LOCO-DNN,0.425879553484789,0.335327934234028,,17212.187,0.8,0,1000,regression,FALSE,FALSE,79
LOCO-DNN,0.6507966369376,0.257964245046459,,17212.187,0.8,0,1000,regression,FALSE,FALSE,79
LOCO-DNN,-0.585955035325059,0.720715144968479,,17212.187,0.8,0,1000,regression,FALSE,FALSE,79
LOCO-DNN,5.18983224384076,2.58641748650538e-07,,17212.187,0.8,0,1000,regression,FALSE,FALSE,79
LOCO-DNN,2.0736385276545,0.0197001738185308,,17212.187,0.8,0,1000,regression,FALSE,FALSE,79
LOCO-DNN,-2.30571404056438,0.988921456950495,,17212.187,0.8,0,1000,regression,FALSE,FALSE,79
LOCO-DNN,-1.12296209363269,0.868596717941517,,17212.187,0.8,0,1000,regression,FALSE,FALSE,79
LOCO-DNN,-2.52437177431157,0.993814302729168,,17212.187,0.8,0,1000,regression,FALSE,FALSE,79
LOCO-DNN,-1.35343155569335,0.911273431019989,,17212.187,0.8,0,1000,regression,FALSE,FALSE,79
LOCO-DNN,-0.893268030439147,0.813603686699635,,17212.187,0.8,0,1000,regression,FALSE,FALSE,79
LOCO-DNN,-2.26014862486576,0.98755252393476,,17212.187,0.8,0,1000,regression,FALSE,FALSE,79
LOCO-DNN,-2.24153991553405,0.986952340482709,,17212.187,0.8,0,1000,regression,FALSE,FALSE,79
LOCO-DNN,-1.48379005910354,0.930276629605017,,17212.187,0.8,0,1000,regression,FALSE,FALSE,79
LOCO-DNN,-1.49940593279381,0.932323448561312,,17212.187,0.8,0,1000,regression,FALSE,FALSE,79
LOCO-DNN,-1.65754659134587,0.950507696816386,,17212.187,0.8,0,1000,regression,FALSE,FALSE,79
LOCO-DNN,-1.23733851949094,0.891290264665274,,17212.187,0.8,0,1000,regression,FALSE,FALSE,79
LOCO-DNN,-1.90147924014033,0.970657998226648,,17212.187,0.8,0,1000,regression,FALSE,FALSE,79
LOCO-DNN,-1.31601389767496,0.90515834514813,,17212.187,0.8,0,1000,regression,FALSE,FALSE,79
LOCO-DNN,-1.2656034039522,0.8964325651011,,17212.187,0.8,0,1000,regression,FALSE,FALSE,79
LOCO-DNN,0.433928484463939,0.332405221289978,,17212.187,0.8,0,1000,regression,FALSE,FALSE,79
LOCO-DNN,-1.21860270997177,0.887781158926189,,17212.187,0.8,0,1000,regression,FALSE,FALSE,79
LOCO-DNN,-1.6840200817728,0.953127178455155,,17212.187,0.8,0,1000,regression,FALSE,FALSE,79
LOCO-DNN,-1.02354305821913,0.84635311152766,,17212.187,0.8,0,1000,regression,FALSE,FALSE,79
LOCO-DNN,-2.12617329640771,0.982639413274437,,17212.187,0.8,0,1000,regression,FALSE,FALSE,79
LOCO-DNN,-1.44813737691544,0.925423830568404,,17212.187,0.8,0,1000,regression,FALSE,FALSE,79
LOCO-DNN,-0.895130057658193,0.814100505975113,,17212.187,0.8,0,1000,regression,FALSE,FALSE,79
LOCO-DNN,-1.34047979073095,0.909191136085533,,17212.187,0.8,0,1000,regression,FALSE,FALSE,79
LOCO-DNN,-0.0771154406531125,0.530695406327829,,17212.187,0.8,0,1000,regression,FALSE,FALSE,79
LOCO-DNN,-1.53082103401135,0.936299135886157,,17212.187,0.8,0,1000,regression,FALSE,FALSE,79
LOCO-DNN,-0.460077831496118,0.677018678799312,,17212.187,0.8,0,1000,regression,FALSE,FALSE,79
LOCO-DNN,-1.03841141787916,0.849830685925721,,17212.187,0.8,0,1000,regression,FALSE,FALSE,79
LOCO-DNN,-1.71045469325239,0.955629866791948,,17212.187,0.8,0,1000,regression,FALSE,FALSE,79
LOCO-DNN,-2.28106563945031,0.988198270097031,,17212.187,0.8,0,1000,regression,FALSE,FALSE,79
LOCO-DNN,-1.96487712331735,0.974589898960508,,17212.187,0.8,0,1000,regression,FALSE,FALSE,79
LOCO-DNN,-1.94285416130369,0.973277668531227,,17212.187,0.8,0,1000,regression,FALSE,FALSE,79
LOCO-DNN,2.93619761924266,0.00185697959984783,,17299.93,0.8,0,1000,regression,FALSE,FALSE,80
LOCO-DNN,1.96646749450328,0.0253174819239908,,17299.93,0.8,0,1000,regression,FALSE,FALSE,80
LOCO-DNN,0.828235182232892,0.204264763270235,,17299.93,0.8,0,1000,regression,FALSE,FALSE,80
LOCO-DNN,-0.861937174092525,0.805120227494032,,17299.93,0.8,0,1000,regression,FALSE,FALSE,80
LOCO-DNN,5.48858862845668,6.12338770189691e-08,,17299.93,0.8,0,1000,regression,FALSE,FALSE,80
LOCO-DNN,3.19492028870448,0.000813267028989795,,17299.93,0.8,0,1000,regression,FALSE,FALSE,80
LOCO-DNN,0.775843189838856,0.219381319765883,,17299.93,0.8,0,1000,regression,FALSE,FALSE,80
LOCO-DNN,2.44504584662684,0.00767665419611557,,17299.93,0.8,0,1000,regression,FALSE,FALSE,80
LOCO-DNN,2.61517546246319,0.00480062893328819,,17299.93,0.8,0,1000,regression,FALSE,FALSE,80
LOCO-DNN,-0.132265169272568,0.552545903257769,,17299.93,0.8,0,1000,regression,FALSE,FALSE,80
LOCO-DNN,4.56256135629317,4.41465500690695e-06,,17299.93,0.8,0,1000,regression,FALSE,FALSE,80
LOCO-DNN,-0.687780058997964,0.753803917033818,,17299.93,0.8,0,1000,regression,FALSE,FALSE,80
LOCO-DNN,4.64001502175106,3.15471679041421e-06,,17299.93,0.8,0,1000,regression,FALSE,FALSE,80
LOCO-DNN,0.724880539691732,0.234688391491937,,17299.93,0.8,0,1000,regression,FALSE,FALSE,80
LOCO-DNN,3.58451763129044,0.00021238957489438,,17299.93,0.8,0,1000,regression,FALSE,FALSE,80
LOCO-DNN,2.66409005349642,0.00417624459730156,,17299.93,0.8,0,1000,regression,FALSE,FALSE,80
LOCO-DNN,2.27603152917917,0.0119544057774305,,17299.93,0.8,0,1000,regression,FALSE,FALSE,80
LOCO-DNN,-0.0685648101455093,0.527297562602139,,17299.93,0.8,0,1000,regression,FALSE,FALSE,80
LOCO-DNN,5.27608472319938,1.7160924007547e-07,,17299.93,0.8,0,1000,regression,FALSE,FALSE,80
LOCO-DNN,0.643163981473919,0.260429060744119,,17299.93,0.8,0,1000,regression,FALSE,FALSE,80
LOCO-DNN,0.489765750196717,0.312419570397152,,17299.93,0.8,0,1000,regression,FALSE,FALSE,80
LOCO-DNN,-0.625625606270556,0.733861312930358,,17299.93,0.8,0,1000,regression,FALSE,FALSE,80
LOCO-DNN,-0.844940709064588,0.800420678601863,,17299.93,0.8,0,1000,regression,FALSE,FALSE,80
LOCO-DNN,-0.134743300404006,0.553524489427037,,17299.93,0.8,0,1000,regression,FALSE,FALSE,80
LOCO-DNN,0.195544721089963,0.42258302505925,,17299.93,0.8,0,1000,regression,FALSE,FALSE,80
LOCO-DNN,1.2401507001325,0.108189969165435,,17299.93,0.8,0,1000,regression,FALSE,FALSE,80
LOCO-DNN,0.279767151263594,0.389973366973479,,17299.93,0.8,0,1000,regression,FALSE,FALSE,80
LOCO-DNN,0.333428110194367,0.369581099284323,,17299.93,0.8,0,1000,regression,FALSE,FALSE,80
LOCO-DNN,-0.239427143200256,0.594489597996785,,17299.93,0.8,0,1000,regression,FALSE,FALSE,80
LOCO-DNN,0.458173830828049,0.323663741537581,,17299.93,0.8,0,1000,regression,FALSE,FALSE,80
LOCO-DNN,0.672925909853864,0.250887555557291,,17299.93,0.8,0,1000,regression,FALSE,FALSE,80
LOCO-DNN,0.454676826342002,0.324918672821806,,17299.93,0.8,0,1000,regression,FALSE,FALSE,80
LOCO-DNN,-0.42930410648914,0.665916823792719,,17299.93,0.8,0,1000,regression,FALSE,FALSE,80
LOCO-DNN,0.26872076492655,0.39421147570283,,17299.93,0.8,0,1000,regression,FALSE,FALSE,80
LOCO-DNN,0.892939286889266,0.186484113442768,,17299.93,0.8,0,1000,regression,FALSE,FALSE,80
LOCO-DNN,0.0764151439352296,0.469582795842468,,17299.93,0.8,0,1000,regression,FALSE,FALSE,80
LOCO-DNN,1.55318311122098,0.0609841503110409,,17299.93,0.8,0,1000,regression,FALSE,FALSE,80
LOCO-DNN,1.09765132433828,0.136841571988647,,17299.93,0.8,0,1000,regression,FALSE,FALSE,80
LOCO-DNN,0.0586133856562256,0.476659432167759,,17299.93,0.8,0,1000,regression,FALSE,FALSE,80
LOCO-DNN,0.0625604249022516,0.4750896675423,,17299.93,0.8,0,1000,regression,FALSE,FALSE,80
LOCO-DNN,-0.104878581618633,0.541711106194009,,17299.93,0.8,0,1000,regression,FALSE,FALSE,80
LOCO-DNN,0.497020774386188,0.309861527662756,,17299.93,0.8,0,1000,regression,FALSE,FALSE,80
LOCO-DNN,0.382065672747666,0.351410172999479,,17299.93,0.8,0,1000,regression,FALSE,FALSE,80
LOCO-DNN,0.887438917163593,0.187956966893315,,17299.93,0.8,0,1000,regression,FALSE,FALSE,80
LOCO-DNN,0.191916068430743,0.424001819912959,,17299.93,0.8,0,1000,regression,FALSE,FALSE,80
LOCO-DNN,0.539280278950021,0.295148159298825,,17299.93,0.8,0,1000,regression,FALSE,FALSE,80
LOCO-DNN,0.122435048844412,0.451339018928393,,17299.93,0.8,0,1000,regression,FALSE,FALSE,80
LOCO-DNN,1.10322375767773,0.135631164197316,,17299.93,0.8,0,1000,regression,FALSE,FALSE,80
LOCO-DNN,-0.926401369658245,0.822320215064483,,17299.93,0.8,0,1000,regression,FALSE,FALSE,80
LOCO-DNN,-0.220592911899097,0.587182213102622,,17299.93,0.8,0,1000,regression,FALSE,FALSE,80
LOCO-DNN,0.806788894126512,0.210375644978078,,17309.889,0.8,0,1000,regression,FALSE,FALSE,81
LOCO-DNN,2.19561858627525,0.0146376824982212,,17309.889,0.8,0,1000,regression,FALSE,FALSE,81
LOCO-DNN,1.42053976358183,0.0785077555490404,,17309.889,0.8,0,1000,regression,FALSE,FALSE,81
LOCO-DNN,2.03667118544084,0.0215037769808212,,17309.889,0.8,0,1000,regression,FALSE,FALSE,81
LOCO-DNN,4.1951815130321,2.05238443626152e-05,,17309.889,0.8,0,1000,regression,FALSE,FALSE,81
LOCO-DNN,2.42116830170249,0.00818396443280837,,17309.889,0.8,0,1000,regression,FALSE,FALSE,81
LOCO-DNN,0.965755787181332,0.167669285344697,,17309.889,0.8,0,1000,regression,FALSE,FALSE,81
LOCO-DNN,1.20086930627692,0.115614659382723,,17309.889,0.8,0,1000,regression,FALSE,FALSE,81
LOCO-DNN,0.882669976574363,0.189239802614931,,17309.889,0.8,0,1000,regression,FALSE,FALSE,81
LOCO-DNN,-0.310232415698418,0.621645559990703,,17309.889,0.8,0,1000,regression,FALSE,FALSE,81
LOCO-DNN,2.58889503792022,0.00516964334994444,,17309.889,0.8,0,1000,regression,FALSE,FALSE,81
LOCO-DNN,4.99649339561888,6.37582823983302e-07,,17309.889,0.8,0,1000,regression,FALSE,FALSE,81
LOCO-DNN,0.916106498763617,0.180359928601929,,17309.889,0.8,0,1000,regression,FALSE,FALSE,81
LOCO-DNN,2.37173383780645,0.00932948246386485,,17309.889,0.8,0,1000,regression,FALSE,FALSE,81
LOCO-DNN,0.530393546399408,0.298215225644311,,17309.889,0.8,0,1000,regression,FALSE,FALSE,81
LOCO-DNN,1.21668962845017,0.112581688091168,,17309.889,0.8,0,1000,regression,FALSE,FALSE,81
LOCO-DNN,0.6095321265904,0.271433544506402,,17309.889,0.8,0,1000,regression,FALSE,FALSE,81
LOCO-DNN,4.75311028366356,1.91719257577958e-06,,17309.889,0.8,0,1000,regression,FALSE,FALSE,81
LOCO-DNN,2.33116198817578,0.0103729335346862,,17309.889,0.8,0,1000,regression,FALSE,FALSE,81
LOCO-DNN,2.5396748122647,0.00592979628720369,,17309.889,0.8,0,1000,regression,FALSE,FALSE,81
LOCO-DNN,-0.173333863033428,0.568717405083458,,17309.889,0.8,0,1000,regression,FALSE,FALSE,81
LOCO-DNN,0.355556846312495,0.36127453343868,,17309.889,0.8,0,1000,regression,FALSE,FALSE,81
LOCO-DNN,0.800981228725495,0.212048898948754,,17309.889,0.8,0,1000,regression,FALSE,FALSE,81
LOCO-DNN,0.0963020025484795,0.461688816754238,,17309.889,0.8,0,1000,regression,FALSE,FALSE,81
LOCO-DNN,0.224183662578006,0.41142219794918,,17309.889,0.8,0,1000,regression,FALSE,FALSE,81
LOCO-DNN,0.233452266728058,0.407825099066786,,17309.889,0.8,0,1000,regression,FALSE,FALSE,81
LOCO-DNN,0.0517810748604008,0.479377537797728,,17309.889,0.8,0,1000,regression,FALSE,FALSE,81
LOCO-DNN,0.331999945846061,0.370119357477434,,17309.889,0.8,0,1000,regression,FALSE,FALSE,81
LOCO-DNN,0.13237939655058,0.447408982539136,,17309.889,0.8,0,1000,regression,FALSE,FALSE,81
LOCO-DNN,-0.133875028673608,0.553181655727086,,17309.889,0.8,0,1000,regression,FALSE,FALSE,81
LOCO-DNN,0.162771023051887,0.435431946466589,,17309.889,0.8,0,1000,regression,FALSE,FALSE,81
LOCO-DNN,0.32639787034477,0.372233179612485,,17309.889,0.8,0,1000,regression,FALSE,FALSE,81
LOCO-DNN,0.596612395746003,0.275722148931134,,17309.889,0.8,0,1000,regression,FALSE,FALSE,81
LOCO-DNN,0.323077810218168,0.373487770350091,,17309.889,0.8,0,1000,regression,FALSE,FALSE,81
LOCO-DNN,-0.147406567311306,0.558519819402267,,17309.889,0.8,0,1000,regression,FALSE,FALSE,81
LOCO-DNN,0.339637150357926,0.367243990488411,,17309.889,0.8,0,1000,regression,FALSE,FALSE,81
LOCO-DNN,0.510347293390043,0.30518689495682,,17309.889,0.8,0,1000,regression,FALSE,FALSE,81
LOCO-DNN,0.326445457126148,0.37221520731987,,17309.889,0.8,0,1000,regression,FALSE,FALSE,81
LOCO-DNN,0.833946938591568,0.202655396663565,,17309.889,0.8,0,1000,regression,FALSE,FALSE,81
LOCO-DNN,0.50362621489189,0.307540556380221,,17309.889,0.8,0,1000,regression,FALSE,FALSE,81
LOCO-DNN,0.154968826760789,0.438501479791103,,17309.889,0.8,0,1000,regression,FALSE,FALSE,81
LOCO-DNN,-0.265063204199497,0.604382434168544,,17309.889,0.8,0,1000,regression,FALSE,FALSE,81
LOCO-DNN,0.0315414713572792,0.487434665539817,,17309.889,0.8,0,1000,regression,FALSE,FALSE,81
LOCO-DNN,0.535989029249438,0.29628235734067,,17309.889,0.8,0,1000,regression,FALSE,FALSE,81
LOCO-DNN,0.353750777181008,0.361950083563348,,17309.889,0.8,0,1000,regression,FALSE,FALSE,81
LOCO-DNN,0.300184946387292,0.382174716842785,,17309.889,0.8,0,1000,regression,FALSE,FALSE,81
LOCO-DNN,0.366340718401764,0.357250017163978,,17309.889,0.8,0,1000,regression,FALSE,FALSE,81
LOCO-DNN,0.534091627121084,0.296937135204672,,17309.889,0.8,0,1000,regression,FALSE,FALSE,81
LOCO-DNN,0.604356763634398,0.273147439800611,,17309.889,0.8,0,1000,regression,FALSE,FALSE,81
LOCO-DNN,0.494859045950885,0.310622767573379,,17309.889,0.8,0,1000,regression,FALSE,FALSE,81
LOCO-DNN,0.995363928478985,0.160384030929106,,17238.292,0.8,0,1000,regression,FALSE,FALSE,82
LOCO-DNN,0.158459260187834,0.437127804252957,,17238.292,0.8,0,1000,regression,FALSE,FALSE,82
LOCO-DNN,-0.422339984371789,0.663383584636193,,17238.292,0.8,0,1000,regression,FALSE,FALSE,82
LOCO-DNN,-0.119586604994873,0.54753436405581,,17238.292,0.8,0,1000,regression,FALSE,FALSE,82
LOCO-DNN,4.92202420701041,8.96695509018683e-07,,17238.292,0.8,0,1000,regression,FALSE,FALSE,82
LOCO-DNN,1.57126854471904,0.0588544436599948,,17238.292,0.8,0,1000,regression,FALSE,FALSE,82
LOCO-DNN,5.96241643634548,5.58028389376627e-09,,17238.292,0.8,0,1000,regression,FALSE,FALSE,82
LOCO-DNN,-0.73600881002794,0.768703999770515,,17238.292,0.8,0,1000,regression,FALSE,FALSE,82
LOCO-DNN,5.31461213692679,1.4266022077248e-07,,17238.292,0.8,0,1000,regression,FALSE,FALSE,82
LOCO-DNN,6.88036593793135,3.7904626245873e-11,,17238.292,0.8,0,1000,regression,FALSE,FALSE,82
LOCO-DNN,2.1826801021986,0.0151149629286972,,17238.292,0.8,0,1000,regression,FALSE,FALSE,82
LOCO-DNN,1.1267856144968,0.130595012607738,,17238.292,0.8,0,1000,regression,FALSE,FALSE,82
LOCO-DNN,3.60955491764767,0.000194051227026386,,17238.292,0.8,0,1000,regression,FALSE,FALSE,82
LOCO-DNN,1.73305935971336,0.0423171014001116,,17238.292,0.8,0,1000,regression,FALSE,FALSE,82
LOCO-DNN,3.91925058402321,6.10607985734441e-05,,17238.292,0.8,0,1000,regression,FALSE,FALSE,82
LOCO-DNN,5.85698836377858,9.61713768243387e-09,,17238.292,0.8,0,1000,regression,FALSE,FALSE,82
LOCO-DNN,4.16701482346065,2.29985053257734e-05,,17238.292,0.8,0,1000,regression,FALSE,FALSE,82
LOCO-DNN,1.95976158931577,0.0257099578576292,,17238.292,0.8,0,1000,regression,FALSE,FALSE,82
LOCO-DNN,2.54398528530436,0.00585944368236889,,17238.292,0.8,0,1000,regression,FALSE,FALSE,82
LOCO-DNN,1.88157465899992,0.0306768822606191,,17238.292,0.8,0,1000,regression,FALSE,FALSE,82
LOCO-DNN,1.65561733986642,0.0496877108253266,,17238.292,0.8,0,1000,regression,FALSE,FALSE,82
LOCO-DNN,0.510519126282954,0.305126826334428,,17238.292,0.8,0,1000,regression,FALSE,FALSE,82
LOCO-DNN,0.270556472991175,0.393506289337002,,17238.292,0.8,0,1000,regression,FALSE,FALSE,82
LOCO-DNN,-0.0551797376296013,0.521974684663682,,17238.292,0.8,0,1000,regression,FALSE,FALSE,82
LOCO-DNN,0.536758972656477,0.296016846624968,,17238.292,0.8,0,1000,regression,FALSE,FALSE,82
LOCO-DNN,0.524271677447592,0.300336528614298,,17238.292,0.8,0,1000,regression,FALSE,FALSE,82
LOCO-DNN,0.634269412840353,0.263316729132996,,17238.292,0.8,0,1000,regression,FALSE,FALSE,82
LOCO-DNN,0.152592845206002,0.439436986102397,,17238.292,0.8,0,1000,regression,FALSE,FALSE,82
LOCO-DNN,-0.176520342437959,0.569967658175499,,17238.292,0.8,0,1000,regression,FALSE,FALSE,82
LOCO-DNN,-0.490202032713217,0.687734517403827,,17238.292,0.8,0,1000,regression,FALSE,FALSE,82
LOCO-DNN,0.378278381681486,0.352813510765487,,17238.292,0.8,0,1000,regression,FALSE,FALSE,82
LOCO-DNN,1.21069093179001,0.113724910763872,,17238.292,0.8,0,1000,regression,FALSE,FALSE,82
