Unnamed: 0,Method,correlation,n_samples,prob_data,V2
4509,CPI-DNN,0.8,600,Regression with ReLu,0.0
4510,CPI-DNN,0.8,600,Regression with ReLu,0.033333333333333
4511,CPI-DNN,0.8,600,Regression with ReLu,0.0
4512,CPI-DNN,0.8,600,Regression with ReLu,0.066666666666667
4513,CPI-DNN,0.8,600,Regression with ReLu,0.033333333333333
4514,CPI-DNN,0.8,600,Regression with ReLu,0.0
4515,CPI-DNN,0.8,600,Regression with ReLu,0.033333333333333
4516,CPI-DNN,0.8,600,Regression with ReLu,0.166666666666667
4517,CPI-DNN,0.8,600,Regression with ReLu,0.066666666666667
4518,CPI-DNN,0.8,600,Regression with ReLu,0.0
4519,CPI-DNN,0.8,600,Regression with ReLu,0.0
4520,CPI-DNN,0.8,600,Regression with ReLu,0.0
4521,CPI-DNN,0.8,600,Regression with ReLu,0.033333333333333
4522,CPI-DNN,0.8,600,Regression with ReLu,0.066666666666667
4523,CPI-DNN,0.8,600,Regression with ReLu,0.033333333333333
4524,CPI-DNN,0.8,600,Regression with ReLu,0.0
4525,CPI-DNN,0.8,600,Regression with ReLu,0.0
4526,CPI-DNN,0.8,600,Regression with ReLu,0.033333333333333
4527,CPI-DNN,0.8,600,Regression with ReLu,0.033333333333333
4528,CPI-DNN,0.8,600,Regression with ReLu,0.0
4529,CPI-DNN,0.8,600,Regression with ReLu,0.1
4530,CPI-DNN,0.8,600,Regression with ReLu,0.0
4531,CPI-DNN,0.8,600,Regression with ReLu,0.0
4532,CPI-DNN,0.8,600,Regression with ReLu,0.0
4533,CPI-DNN,0.8,600,Regression with ReLu,0.033333333333333
4534,CPI-DNN,0.8,600,Regression with ReLu,0.033333333333333
4535,CPI-DNN,0.8,600,Regression with ReLu,0.0
4536,CPI-DNN,0.8,600,Regression with ReLu,0.0
4537,CPI-DNN,0.8,600,Regression with ReLu,0.033333333333333
4538,CPI-DNN,0.8,600,Regression with ReLu,0.033333333333333
4539,CPI-DNN,0.8,600,Regression with ReLu,0.033333333333333
4540,CPI-DNN,0.8,600,Regression with ReLu,0.0
4541,CPI-DNN,0.8,600,Regression with ReLu,0.0
4542,CPI-DNN,0.8,600,Regression with ReLu,0.0
4543,CPI-DNN,0.8,600,Regression with ReLu,0.0
4544,CPI-DNN,0.8,600,Regression with ReLu,0.0
4545,CPI-DNN,0.8,600,Regression with ReLu,0.066666666666667
4546,CPI-DNN,0.8,600,Regression with ReLu,0.0
4547,CPI-DNN,0.8,600,Regression with ReLu,0.0
4548,CPI-DNN,0.8,600,Regression with ReLu,0.033333333333333
4549,CPI-DNN,0.8,600,Regression with ReLu,0.0
4550,CPI-DNN,0.8,600,Regression with ReLu,0.0
4551,CPI-DNN,0.8,600,Regression with ReLu,0.0
4552,CPI-DNN,0.8,600,Regression with ReLu,0.0
4553,CPI-DNN,0.8,600,Regression with ReLu,0.033333333333333
4554,CPI-DNN,0.8,600,Regression with ReLu,0.033333333333333
4555,CPI-DNN,0.8,600,Regression with ReLu,0.066666666666667
4556,CPI-DNN,0.8,600,Regression with ReLu,0.033333333333333
4557,CPI-DNN,0.8,600,Regression with ReLu,0.0
4558,CPI-DNN,0.8,600,Regression with ReLu,0.0
4559,CPI-DNN,0.8,600,Regression with ReLu,0.066666666666667
4560,CPI-DNN,0.8,600,Regression with ReLu,0.033333333333333
4561,CPI-DNN,0.8,600,Regression with ReLu,0.066666666666667
4562,CPI-DNN,0.8,600,Regression with ReLu,0.0
4563,CPI-DNN,0.8,600,Regression with ReLu,0.0
4564,CPI-DNN,0.8,600,Regression with ReLu,0.066666666666667
4565,CPI-DNN,0.8,600,Regression with ReLu,0.033333333333333
4566,CPI-DNN,0.8,600,Regression with ReLu,0.033333333333333
4567,CPI-DNN,0.8,600,Regression with ReLu,0.0
4568,CPI-DNN,0.8,600,Regression with ReLu,0.033333333333333
4569,CPI-DNN,0.8,600,Regression with ReLu,0.066666666666667
4570,CPI-DNN,0.8,600,Regression with ReLu,0.0
4571,CPI-DNN,0.8,600,Regression with ReLu,0.066666666666667
4572,CPI-DNN,0.8,600,Regression with ReLu,0.0
4573,CPI-DNN,0.8,600,Regression with ReLu,0.033333333333333
4574,CPI-DNN,0.8,600,Regression with ReLu,0.033333333333333
4575,CPI-DNN,0.8,600,Regression with ReLu,0.0
4576,CPI-DNN,0.8,600,Regression with ReLu,0.033333333333333
4577,CPI-DNN,0.8,600,Regression with ReLu,0.0
4578,CPI-DNN,0.8,600,Regression with ReLu,0.033333333333333
4579,CPI-DNN,0.8,600,Regression with ReLu,0.0
4580,CPI-DNN,0.8,600,Regression with ReLu,0.1
4581,CPI-DNN,0.8,600,Regression with ReLu,0.033333333333333
4582,CPI-DNN,0.8,600,Regression with ReLu,0.066666666666667
4583,CPI-DNN,0.8,600,Regression with ReLu,0.033333333333333
4584,CPI-DNN,0.8,600,Regression with ReLu,0.033333333333333
4585,CPI-DNN,0.8,600,Regression with ReLu,0.0
4586,CPI-DNN,0.8,600,Regression with ReLu,0.0
4587,CPI-DNN,0.8,600,Regression with ReLu,0.1
4588,CPI-DNN,0.8,600,Regression with ReLu,0.033333333333333
4589,CPI-DNN,0.8,600,Regression with ReLu,0.0
4590,CPI-DNN,0.8,600,Regression with ReLu,0.0
4591,CPI-DNN,0.8,600,Regression with ReLu,0.0
4592,CPI-DNN,0.8,600,Regression with ReLu,0.0
4593,CPI-DNN,0.8,600,Regression with ReLu,0.033333333333333
4594,CPI-DNN,0.8,600,Regression with ReLu,0.0
4595,CPI-DNN,0.8,600,Regression with ReLu,0.066666666666667
4596,CPI-DNN,0.8,600,Regression with ReLu,0.1
4597,CPI-DNN,0.8,600,Regression with ReLu,0.0
4598,CPI-DNN,0.8,600,Regression with ReLu,0.033333333333333
4599,CPI-DNN,0.8,600,Regression with ReLu,0.0
4600,CPI-DNN,0.8,600,Regression with ReLu,0.0
4601,CPI-DNN,0.8,700,Regression with ReLu,0.033333333333333
4602,CPI-DNN,0.8,700,Regression with ReLu,0.033333333333333
4603,CPI-DNN,0.8,700,Regression with ReLu,0.0
4604,CPI-DNN,0.8,700,Regression with ReLu,0.033333333333333
4605,CPI-DNN,0.8,700,Regression with ReLu,0.066666666666667
4606,CPI-DNN,0.8,700,Regression with ReLu,0.066666666666667
4607,CPI-DNN,0.8,700,Regression with ReLu,0.066666666666667
4608,CPI-DNN,0.8,700,Regression with ReLu,0.033333333333333
4609,CPI-DNN,0.8,700,Regression with ReLu,0.0
4610,CPI-DNN,0.8,700,Regression with ReLu,0.0
4611,CPI-DNN,0.8,700,Regression with ReLu,0.033333333333333
4612,CPI-DNN,0.8,700,Regression with ReLu,0.033333333333333
4613,CPI-DNN,0.8,700,Regression with ReLu,0.0
4614,CPI-DNN,0.8,700,Regression with ReLu,0.0
4615,CPI-DNN,0.8,700,Regression with ReLu,0.066666666666667
4616,CPI-DNN,0.8,700,Regression with ReLu,0.0
4617,CPI-DNN,0.8,700,Regression with ReLu,0.066666666666667
4618,CPI-DNN,0.8,700,Regression with ReLu,0.0
4619,CPI-DNN,0.8,700,Regression with ReLu,0.0
4620,CPI-DNN,0.8,700,Regression with ReLu,0.0
4621,CPI-DNN,0.8,700,Regression with ReLu,0.033333333333333
4622,CPI-DNN,0.8,700,Regression with ReLu,0.0
4623,CPI-DNN,0.8,700,Regression with ReLu,0.0
4624,CPI-DNN,0.8,700,Regression with ReLu,0.0
4625,CPI-DNN,0.8,700,Regression with ReLu,0.066666666666667
4626,CPI-DNN,0.8,700,Regression with ReLu,0.033333333333333
4627,CPI-DNN,0.8,700,Regression with ReLu,0.033333333333333
4628,CPI-DNN,0.8,700,Regression with ReLu,0.066666666666667
4629,CPI-DNN,0.8,700,Regression with ReLu,0.033333333333333
4630,CPI-DNN,0.8,700,Regression with ReLu,0.0
4631,CPI-DNN,0.8,700,Regression with ReLu,0.066666666666667
4632,CPI-DNN,0.8,700,Regression with ReLu,0.0
4633,CPI-DNN,0.8,700,Regression with ReLu,0.033333333333333
4634,CPI-DNN,0.8,700,Regression with ReLu,0.033333333333333
4635,CPI-DNN,0.8,700,Regression with ReLu,0.0
4636,CPI-DNN,0.8,700,Regression with ReLu,0.033333333333333
4637,CPI-DNN,0.8,700,Regression with ReLu,0.0
4638,CPI-DNN,0.8,700,Regression with ReLu,0.033333333333333
4639,CPI-DNN,0.8,700,Regression with ReLu,0.1
4640,CPI-DNN,0.8,700,Regression with ReLu,0.033333333333333
4641,CPI-DNN,0.8,700,Regression with ReLu,0.0
4642,CPI-DNN,0.8,700,Regression with ReLu,0.0
4643,CPI-DNN,0.8,700,Regression with ReLu,0.066666666666667
4644,CPI-DNN,0.8,700,Regression with ReLu,0.0
4645,CPI-DNN,0.8,700,Regression with ReLu,0.0
4646,CPI-DNN,0.8,700,Regression with ReLu,0.033333333333333
4647,CPI-DNN,0.8,700,Regression with ReLu,0.0
4648,CPI-DNN,0.8,700,Regression with ReLu,0.066666666666667
4649,CPI-DNN,0.8,700,Regression with ReLu,0.066666666666667
4650,CPI-DNN,0.8,700,Regression with ReLu,0.033333333333333
4651,CPI-DNN,0.8,700,Regression with ReLu,0.033333333333333
4652,CPI-DNN,0.8,700,Regression with ReLu,0.0
4653,CPI-DNN,0.8,700,Regression with ReLu,0.0
4654,CPI-DNN,0.8,700,Regression with ReLu,0.033333333333333
4655,CPI-DNN,0.8,700,Regression with ReLu,0.033333333333333
4656,CPI-DNN,0.8,700,Regression with ReLu,0.166666666666667
4657,CPI-DNN,0.8,700,Regression with ReLu,0.033333333333333
4658,CPI-DNN,0.8,700,Regression with ReLu,0.0
4659,CPI-DNN,0.8,700,Regression with ReLu,0.0
4660,CPI-DNN,0.8,700,Regression with ReLu,0.033333333333333
4661,CPI-DNN,0.8,700,Regression with ReLu,0.0
4662,CPI-DNN,0.8,700,Regression with ReLu,0.033333333333333
4663,CPI-DNN,0.8,700,Regression with ReLu,0.033333333333333
4664,CPI-DNN,0.8,700,Regression with ReLu,0.0
4665,CPI-DNN,0.8,700,Regression with ReLu,0.0
4666,CPI-DNN,0.8,700,Regression with ReLu,0.0
4667,CPI-DNN,0.8,700,Regression with ReLu,0.033333333333333
4668,CPI-DNN,0.8,700,Regression with ReLu,0.0
4669,CPI-DNN,0.8,700,Regression with ReLu,0.0
4670,CPI-DNN,0.8,700,Regression with ReLu,0.033333333333333
4671,CPI-DNN,0.8,700,Regression with ReLu,0.033333333333333
4672,CPI-DNN,0.8,700,Regression with ReLu,0.1
4673,CPI-DNN,0.8,700,Regression with ReLu,0.033333333333333
4674,CPI-DNN,0.8,700,Regression with ReLu,0.0
4675,CPI-DNN,0.8,700,Regression with ReLu,0.0
4676,CPI-DNN,0.8,700,Regression with ReLu,0.0
4677,CPI-DNN,0.8,700,Regression with ReLu,0.066666666666667
4678,CPI-DNN,0.8,700,Regression with ReLu,0.033333333333333
4679,CPI-DNN,0.8,700,Regression with ReLu,0.033333333333333
4680,CPI-DNN,0.8,700,Regression with ReLu,0.0
4681,CPI-DNN,0.8,700,Regression with ReLu,0.0
4682,CPI-DNN,0.8,700,Regression with ReLu,0.033333333333333
4683,CPI-DNN,0.8,700,Regression with ReLu,0.0
4684,CPI-DNN,0.8,700,Regression with ReLu,0.0
4685,CPI-DNN,0.8,700,Regression with ReLu,0.0
4686,CPI-DNN,0.8,700,Regression with ReLu,0.0
4687,CPI-DNN,0.8,700,Regression with ReLu,0.0
4688,CPI-DNN,0.8,700,Regression with ReLu,0.033333333333333
4689,CPI-DNN,0.8,700,Regression with ReLu,0.066666666666667
4690,CPI-DNN,0.8,700,Regression with ReLu,0.033333333333333
4691,CPI-DNN,0.8,700,Regression with ReLu,0.033333333333333
4692,CPI-DNN,0.8,700,Regression with ReLu,0.0
4693,CPI-DNN,0.8,700,Regression with ReLu,0.033333333333333
4694,CPI-DNN,0.8,700,Regression with ReLu,0.033333333333333
4695,CPI-DNN,0.8,700,Regression with ReLu,0.066666666666667
4696,CPI-DNN,0.8,700,Regression with ReLu,0.0
4697,CPI-DNN,0.8,700,Regression with ReLu,0.033333333333333
4698,CPI-DNN,0.8,700,Regression with ReLu,0.033333333333333
4699,CPI-DNN,0.8,700,Regression with ReLu,0.033333333333333
4700,CPI-DNN,0.8,700,Regression with ReLu,0.0
4701,CPI-DNN,0.8,800,Regression with ReLu,0.033333333333333
4702,CPI-DNN,0.8,800,Regression with ReLu,0.033333333333333
4703,CPI-DNN,0.8,800,Regression with ReLu,0.033333333333333
4704,CPI-DNN,0.8,800,Regression with ReLu,0.033333333333333
4705,CPI-DNN,0.8,800,Regression with ReLu,0.066666666666667
4706,CPI-DNN,0.8,800,Regression with ReLu,0.0
4707,CPI-DNN,0.8,800,Regression with ReLu,0.0
4708,CPI-DNN,0.8,800,Regression with ReLu,0.033333333333333
4709,CPI-DNN,0.8,800,Regression with ReLu,0.033333333333333
4710,CPI-DNN,0.8,800,Regression with ReLu,0.0
4711,CPI-DNN,0.8,800,Regression with ReLu,0.0
4712,CPI-DNN,0.8,800,Regression with ReLu,0.033333333333333
4713,CPI-DNN,0.8,800,Regression with ReLu,0.1
4714,CPI-DNN,0.8,800,Regression with ReLu,0.066666666666667
4715,CPI-DNN,0.8,800,Regression with ReLu,0.0
4716,CPI-DNN,0.8,800,Regression with ReLu,0.0
4717,CPI-DNN,0.8,800,Regression with ReLu,0.033333333333333
4718,CPI-DNN,0.8,800,Regression with ReLu,0.0
4719,CPI-DNN,0.8,800,Regression with ReLu,0.0
4720,CPI-DNN,0.8,800,Regression with ReLu,0.033333333333333
4721,CPI-DNN,0.8,800,Regression with ReLu,0.0
4722,CPI-DNN,0.8,800,Regression with ReLu,0.066666666666667
4723,CPI-DNN,0.8,800,Regression with ReLu,0.0
4724,CPI-DNN,0.8,800,Regression with ReLu,0.033333333333333
4725,CPI-DNN,0.8,800,Regression with ReLu,0.0
4726,CPI-DNN,0.8,800,Regression with ReLu,0.033333333333333
4727,CPI-DNN,0.8,800,Regression with ReLu,0.066666666666667
4728,CPI-DNN,0.8,800,Regression with ReLu,0.0
4729,CPI-DNN,0.8,800,Regression with ReLu,0.0
4730,CPI-DNN,0.8,800,Regression with ReLu,0.033333333333333
4731,CPI-DNN,0.8,800,Regression with ReLu,0.066666666666667
4732,CPI-DNN,0.8,800,Regression with ReLu,0.033333333333333
4733,CPI-DNN,0.8,800,Regression with ReLu,0.066666666666667
4734,CPI-DNN,0.8,800,Regression with ReLu,0.033333333333333
4735,CPI-DNN,0.8,800,Regression with ReLu,0.0
4736,CPI-DNN,0.8,800,Regression with ReLu,0.0
4737,CPI-DNN,0.8,800,Regression with ReLu,0.066666666666667
4738,CPI-DNN,0.8,800,Regression with ReLu,0.033333333333333
4739,CPI-DNN,0.8,800,Regression with ReLu,0.0
4740,CPI-DNN,0.8,800,Regression with ReLu,0.033333333333333
4741,CPI-DNN,0.8,800,Regression with ReLu,0.066666666666667
4742,CPI-DNN,0.8,800,Regression with ReLu,0.0
4743,CPI-DNN,0.8,800,Regression with ReLu,0.0
4744,CPI-DNN,0.8,800,Regression with ReLu,0.066666666666667
4745,CPI-DNN,0.8,800,Regression with ReLu,0.066666666666667
4746,CPI-DNN,0.8,800,Regression with ReLu,0.033333333333333
4747,CPI-DNN,0.8,800,Regression with ReLu,0.0
4748,CPI-DNN,0.8,800,Regression with ReLu,0.0
4749,CPI-DNN,0.8,800,Regression with ReLu,0.0
4750,CPI-DNN,0.8,800,Regression with ReLu,0.0
4751,CPI-DNN,0.8,800,Regression with ReLu,0.033333333333333
4752,CPI-DNN,0.8,800,Regression with ReLu,0.033333333333333
4753,CPI-DNN,0.8,800,Regression with ReLu,0.0
4754,CPI-DNN,0.8,800,Regression with ReLu,0.033333333333333
4755,CPI-DNN,0.8,800,Regression with ReLu,0.033333333333333
4756,CPI-DNN,0.8,800,Regression with ReLu,0.0
4757,CPI-DNN,0.8,800,Regression with ReLu,0.0
4758,CPI-DNN,0.8,800,Regression with ReLu,0.0
4759,CPI-DNN,0.8,800,Regression with ReLu,0.0
4760,CPI-DNN,0.8,800,Regression with ReLu,0.066666666666667
4761,CPI-DNN,0.8,800,Regression with ReLu,0.033333333333333
4762,CPI-DNN,0.8,800,Regression with ReLu,0.0
4763,CPI-DNN,0.8,800,Regression with ReLu,0.0
4764,CPI-DNN,0.8,800,Regression with ReLu,0.033333333333333
4765,CPI-DNN,0.8,800,Regression with ReLu,0.066666666666667
4766,CPI-DNN,0.8,800,Regression with ReLu,0.1
4767,CPI-DNN,0.8,800,Regression with ReLu,0.066666666666667
4768,CPI-DNN,0.8,800,Regression with ReLu,0.0
4769,CPI-DNN,0.8,800,Regression with ReLu,0.066666666666667
4770,CPI-DNN,0.8,800,Regression with ReLu,0.0
4771,CPI-DNN,0.8,800,Regression with ReLu,0.066666666666667
4772,CPI-DNN,0.8,800,Regression with ReLu,0.0
4773,CPI-DNN,0.8,800,Regression with ReLu,0.0
4774,CPI-DNN,0.8,800,Regression with ReLu,0.0
4775,CPI-DNN,0.8,800,Regression with ReLu,0.0
4776,CPI-DNN,0.8,800,Regression with ReLu,0.033333333333333
4777,CPI-DNN,0.8,800,Regression with ReLu,0.0
4778,CPI-DNN,0.8,800,Regression with ReLu,0.033333333333333
4779,CPI-DNN,0.8,800,Regression with ReLu,0.0
4780,CPI-DNN,0.8,800,Regression with ReLu,0.0
4781,CPI-DNN,0.8,800,Regression with ReLu,0.066666666666667
4782,CPI-DNN,0.8,800,Regression with ReLu,0.033333333333333
4783,CPI-DNN,0.8,800,Regression with ReLu,0.0
4784,CPI-DNN,0.8,800,Regression with ReLu,0.0
4785,CPI-DNN,0.8,800,Regression with ReLu,0.0
4786,CPI-DNN,0.8,800,Regression with ReLu,0.1
4787,CPI-DNN,0.8,800,Regression with ReLu,0.0
4788,CPI-DNN,0.8,800,Regression with ReLu,0.0
4789,CPI-DNN,0.8,800,Regression with ReLu,0.0
4790,CPI-DNN,0.8,800,Regression with ReLu,0.0
4791,CPI-DNN,0.8,800,Regression with ReLu,0.0
4792,CPI-DNN,0.8,800,Regression with ReLu,0.066666666666667
4793,CPI-DNN,0.8,800,Regression with ReLu,0.033333333333333
4794,CPI-DNN,0.8,800,Regression with ReLu,0.033333333333333
4795,CPI-DNN,0.8,800,Regression with ReLu,0.0
4796,CPI-DNN,0.8,800,Regression with ReLu,0.033333333333333
4797,CPI-DNN,0.8,800,Regression with ReLu,0.066666666666667
4798,CPI-DNN,0.8,800,Regression with ReLu,0.0
4799,CPI-DNN,0.8,800,Regression with ReLu,0.0
4800,CPI-DNN,0.8,800,Regression with ReLu,0.033333333333333
4801,CPI-DNN,0.8,900,Regression with ReLu,0.033333333333333
4802,CPI-DNN,0.8,900,Regression with ReLu,0.033333333333333
4803,CPI-DNN,0.8,900,Regression with ReLu,0.0
4804,CPI-DNN,0.8,900,Regression with ReLu,0.033333333333333
4805,CPI-DNN,0.8,900,Regression with ReLu,0.033333333333333
4806,CPI-DNN,0.8,900,Regression with ReLu,0.066666666666667
4807,CPI-DNN,0.8,900,Regression with ReLu,0.0
4808,CPI-DNN,0.8,900,Regression with ReLu,0.033333333333333
4809,CPI-DNN,0.8,900,Regression with ReLu,0.0
4810,CPI-DNN,0.8,900,Regression with ReLu,0.0
4811,CPI-DNN,0.8,900,Regression with ReLu,0.033333333333333
4812,CPI-DNN,0.8,900,Regression with ReLu,0.033333333333333
4813,CPI-DNN,0.8,900,Regression with ReLu,0.033333333333333
4814,CPI-DNN,0.8,900,Regression with ReLu,0.0
4815,CPI-DNN,0.8,900,Regression with ReLu,0.033333333333333
4816,CPI-DNN,0.8,900,Regression with ReLu,0.066666666666667
4817,CPI-DNN,0.8,900,Regression with ReLu,0.0
4818,CPI-DNN,0.8,900,Regression with ReLu,0.0
4819,CPI-DNN,0.8,900,Regression with ReLu,0.0
4820,CPI-DNN,0.8,900,Regression with ReLu,0.033333333333333
4821,CPI-DNN,0.8,900,Regression with ReLu,0.0
4822,CPI-DNN,0.8,900,Regression with ReLu,0.0
4823,CPI-DNN,0.8,900,Regression with ReLu,0.066666666666667
4824,CPI-DNN,0.8,900,Regression with ReLu,0.033333333333333
4825,CPI-DNN,0.8,900,Regression with ReLu,0.0
4826,CPI-DNN,0.8,900,Regression with ReLu,0.033333333333333
4827,CPI-DNN,0.8,900,Regression with ReLu,0.0
4828,CPI-DNN,0.8,900,Regression with ReLu,0.0
4829,CPI-DNN,0.8,900,Regression with ReLu,0.0
4830,CPI-DNN,0.8,900,Regression with ReLu,0.0
4831,CPI-DNN,0.8,900,Regression with ReLu,0.0
4832,CPI-DNN,0.8,900,Regression with ReLu,0.0
4833,CPI-DNN,0.8,900,Regression with ReLu,0.0
4834,CPI-DNN,0.8,900,Regression with ReLu,0.0
4835,CPI-DNN,0.8,900,Regression with ReLu,0.033333333333333
4836,CPI-DNN,0.8,900,Regression with ReLu,0.0
4837,CPI-DNN,0.8,900,Regression with ReLu,0.0
4838,CPI-DNN,0.8,900,Regression with ReLu,0.033333333333333
4839,CPI-DNN,0.8,900,Regression with ReLu,0.033333333333333
4840,CPI-DNN,0.8,900,Regression with ReLu,0.033333333333333
4841,CPI-DNN,0.8,900,Regression with ReLu,0.0
4842,CPI-DNN,0.8,900,Regression with ReLu,0.033333333333333
4843,CPI-DNN,0.8,900,Regression with ReLu,0.033333333333333
4844,CPI-DNN,0.8,900,Regression with ReLu,0.0
4845,CPI-DNN,0.8,900,Regression with ReLu,0.033333333333333
4846,CPI-DNN,0.8,900,Regression with ReLu,0.0
4847,CPI-DNN,0.8,900,Regression with ReLu,0.033333333333333
4848,CPI-DNN,0.8,900,Regression with ReLu,0.0
4849,CPI-DNN,0.8,900,Regression with ReLu,0.0
4850,CPI-DNN,0.8,900,Regression with ReLu,0.033333333333333
4851,CPI-DNN,0.8,900,Regression with ReLu,0.0
4852,CPI-DNN,0.8,900,Regression with ReLu,0.0
4853,CPI-DNN,0.8,900,Regression with ReLu,0.0
4854,CPI-DNN,0.8,900,Regression with ReLu,0.0
4855,CPI-DNN,0.8,900,Regression with ReLu,0.066666666666667
4856,CPI-DNN,0.8,900,Regression with ReLu,0.0
4857,CPI-DNN,0.8,900,Regression with ReLu,0.0
4858,CPI-DNN,0.8,900,Regression with ReLu,0.033333333333333
4859,CPI-DNN,0.8,900,Regression with ReLu,0.066666666666667
4860,CPI-DNN,0.8,900,Regression with ReLu,0.033333333333333
4861,CPI-DNN,0.8,900,Regression with ReLu,0.0
4862,CPI-DNN,0.8,900,Regression with ReLu,0.0
4863,CPI-DNN,0.8,900,Regression with ReLu,0.033333333333333
4864,CPI-DNN,0.8,900,Regression with ReLu,0.0
4865,CPI-DNN,0.8,900,Regression with ReLu,0.0
4866,CPI-DNN,0.8,900,Regression with ReLu,0.0
4867,CPI-DNN,0.8,900,Regression with ReLu,0.0
4868,CPI-DNN,0.8,900,Regression with ReLu,0.0
4869,CPI-DNN,0.8,900,Regression with ReLu,0.033333333333333
4870,CPI-DNN,0.8,900,Regression with ReLu,0.0
4871,CPI-DNN,0.8,900,Regression with ReLu,0.033333333333333
4872,CPI-DNN,0.8,900,Regression with ReLu,0.0
4873,CPI-DNN,0.8,900,Regression with ReLu,0.0
4874,CPI-DNN,0.8,900,Regression with ReLu,0.066666666666667
4875,CPI-DNN,0.8,900,Regression with ReLu,0.033333333333333
4876,CPI-DNN,0.8,900,Regression with ReLu,0.066666666666667
4877,CPI-DNN,0.8,900,Regression with ReLu,0.033333333333333
4878,CPI-DNN,0.8,900,Regression with ReLu,0.066666666666667
4879,CPI-DNN,0.8,900,Regression with ReLu,0.033333333333333
4880,CPI-DNN,0.8,900,Regression with ReLu,0.1
4881,CPI-DNN,0.8,900,Regression with ReLu,0.033333333333333
4882,CPI-DNN,0.8,900,Regression with ReLu,0.0
4883,CPI-DNN,0.8,900,Regression with ReLu,0.066666666666667
4884,CPI-DNN,0.8,900,Regression with ReLu,0.033333333333333
4885,CPI-DNN,0.8,900,Regression with ReLu,0.0
4886,CPI-DNN,0.8,900,Regression with ReLu,0.033333333333333
4887,CPI-DNN,0.8,900,Regression with ReLu,0.0
4888,CPI-DNN,0.8,900,Regression with ReLu,0.066666666666667
4889,CPI-DNN,0.8,900,Regression with ReLu,0.0
4890,CPI-DNN,0.8,900,Regression with ReLu,0.033333333333333
4891,CPI-DNN,0.8,900,Regression with ReLu,0.0
4892,CPI-DNN,0.8,900,Regression with ReLu,0.0
4893,CPI-DNN,0.8,900,Regression with ReLu,0.0
4894,CPI-DNN,0.8,900,Regression with ReLu,0.033333333333333
4895,CPI-DNN,0.8,900,Regression with ReLu,0.066666666666667
4896,CPI-DNN,0.8,900,Regression with ReLu,0.033333333333333
4897,CPI-DNN,0.8,900,Regression with ReLu,0.0
4898,CPI-DNN,0.8,900,Regression with ReLu,0.066666666666667
4899,CPI-DNN,0.8,900,Regression with ReLu,0.0
4900,CPI-DNN,0.8,900,Regression with ReLu,0.0
4901,CPI-DNN,0.8,1000,Regression with ReLu,0.0
4902,CPI-DNN,0.8,1000,Regression with ReLu,0.066666666666667
4903,CPI-DNN,0.8,1000,Regression with ReLu,0.033333333333333
4904,CPI-DNN,0.8,1000,Regression with ReLu,0.033333333333333
4905,CPI-DNN,0.8,1000,Regression with ReLu,0.033333333333333
4906,CPI-DNN,0.8,1000,Regression with ReLu,0.133333333333333
4907,CPI-DNN,0.8,1000,Regression with ReLu,0.0
4908,CPI-DNN,0.8,1000,Regression with ReLu,0.1
4909,CPI-DNN,0.8,1000,Regression with ReLu,0.0
4910,CPI-DNN,0.8,1000,Regression with ReLu,0.0
4911,CPI-DNN,0.8,1000,Regression with ReLu,0.0
4912,CPI-DNN,0.8,1000,Regression with ReLu,0.1
4913,CPI-DNN,0.8,1000,Regression with ReLu,0.0
4914,CPI-DNN,0.8,1000,Regression with ReLu,0.033333333333333
4915,CPI-DNN,0.8,1000,Regression with ReLu,0.033333333333333
4916,CPI-DNN,0.8,1000,Regression with ReLu,0.0
4917,CPI-DNN,0.8,1000,Regression with ReLu,0.033333333333333
4918,CPI-DNN,0.8,1000,Regression with ReLu,0.066666666666667
4919,CPI-DNN,0.8,1000,Regression with ReLu,0.033333333333333
4920,CPI-DNN,0.8,1000,Regression with ReLu,0.033333333333333
4921,CPI-DNN,0.8,1000,Regression with ReLu,0.0
4922,CPI-DNN,0.8,1000,Regression with ReLu,0.0
4923,CPI-DNN,0.8,1000,Regression with ReLu,0.033333333333333
4924,CPI-DNN,0.8,1000,Regression with ReLu,0.033333333333333
4925,CPI-DNN,0.8,1000,Regression with ReLu,0.0
4926,CPI-DNN,0.8,1000,Regression with ReLu,0.066666666666667
4927,CPI-DNN,0.8,1000,Regression with ReLu,0.0
4928,CPI-DNN,0.8,1000,Regression with ReLu,0.033333333333333
4929,CPI-DNN,0.8,1000,Regression with ReLu,0.1
4930,CPI-DNN,0.8,1000,Regression with ReLu,0.0
4931,CPI-DNN,0.8,1000,Regression with ReLu,0.033333333333333
4932,CPI-DNN,0.8,1000,Regression with ReLu,0.066666666666667
4933,CPI-DNN,0.8,1000,Regression with ReLu,0.066666666666667
4934,CPI-DNN,0.8,1000,Regression with ReLu,0.033333333333333
4935,CPI-DNN,0.8,1000,Regression with ReLu,0.0
4936,CPI-DNN,0.8,1000,Regression with ReLu,0.0
4937,CPI-DNN,0.8,1000,Regression with ReLu,0.033333333333333
4938,CPI-DNN,0.8,1000,Regression with ReLu,0.0
4939,CPI-DNN,0.8,1000,Regression with ReLu,0.0
4940,CPI-DNN,0.8,1000,Regression with ReLu,0.033333333333333
4941,CPI-DNN,0.8,1000,Regression with ReLu,0.1
4942,CPI-DNN,0.8,1000,Regression with ReLu,0.133333333333333
4943,CPI-DNN,0.8,1000,Regression with ReLu,0.0
