,Method,correlation_group,n_samples,prob_data,iteration,group_stack,V1
2958,gopfi,0.2,1000,regression_group_sim_1,58,FALSE,0.96
2959,gopfi,0.2,1000,regression_group_sim_1,59,FALSE,1
2960,gopfi,0.2,1000,regression_group_sim_1,60,FALSE,0.6
2961,gopfi,0.2,1000,regression_group_sim_1,61,FALSE,0.6
2962,gopfi,0.2,1000,regression_group_sim_1,62,FALSE,1
2963,gopfi,0.2,1000,regression_group_sim_1,63,FALSE,0.84
2964,gopfi,0.2,1000,regression_group_sim_1,64,FALSE,0.6
2965,gopfi,0.2,1000,regression_group_sim_1,65,FALSE,0.6
2966,gopfi,0.2,1000,regression_group_sim_1,66,FALSE,0.84
2967,gopfi,0.2,1000,regression_group_sim_1,67,FALSE,1
2968,gopfi,0.2,1000,regression_group_sim_1,68,FALSE,0.8
2969,gopfi,0.2,1000,regression_group_sim_1,69,FALSE,0.8
2970,gopfi,0.2,1000,regression_group_sim_1,70,FALSE,1
2971,gopfi,0.2,1000,regression_group_sim_1,71,FALSE,0.8
2972,gopfi,0.2,1000,regression_group_sim_1,72,FALSE,0.8
2973,gopfi,0.2,1000,regression_group_sim_1,73,FALSE,1
2974,gopfi,0.2,1000,regression_group_sim_1,74,FALSE,0.6
2975,gopfi,0.2,1000,regression_group_sim_1,75,FALSE,0.8
2976,gopfi,0.2,1000,regression_group_sim_1,76,FALSE,1
2977,gopfi,0.2,1000,regression_group_sim_1,77,FALSE,0.88
2978,gopfi,0.2,1000,regression_group_sim_1,78,FALSE,0.84
2979,gopfi,0.2,1000,regression_group_sim_1,79,FALSE,1
2980,gopfi,0.2,1000,regression_group_sim_1,80,FALSE,0.8
2981,gopfi,0.2,1000,regression_group_sim_1,81,FALSE,0.6
2982,gopfi,0.2,1000,regression_group_sim_1,82,FALSE,1
2983,gopfi,0.2,1000,regression_group_sim_1,83,FALSE,0.84
2984,gopfi,0.2,1000,regression_group_sim_1,84,FALSE,0.96
2985,gopfi,0.2,1000,regression_group_sim_1,85,FALSE,1
2986,gopfi,0.2,1000,regression_group_sim_1,86,FALSE,0.8
2987,gopfi,0.2,1000,regression_group_sim_1,87,FALSE,0.6
2988,gopfi,0.2,1000,regression_group_sim_1,88,FALSE,0.8
2989,gopfi,0.2,1000,regression_group_sim_1,89,FALSE,0.6
2990,gopfi,0.2,1000,regression_group_sim_1,90,FALSE,0.8
2991,gopfi,0.2,1000,regression_group_sim_1,91,FALSE,1
2992,gopfi,0.2,1000,regression_group_sim_1,92,FALSE,0.8
2993,gopfi,0.2,1000,regression_group_sim_1,93,FALSE,0.88
2994,gopfi,0.2,1000,regression_group_sim_1,94,FALSE,1
2995,gopfi,0.2,1000,regression_group_sim_1,95,FALSE,0.6
2996,gopfi,0.2,1000,regression_group_sim_1,96,FALSE,0.8
2997,gopfi,0.2,1000,regression_group_sim_1,97,FALSE,0.6
2998,gopfi,0.2,1000,regression_group_sim_1,98,FALSE,0.8
2999,gopfi,0.2,1000,regression_group_sim_1,99,FALSE,1
3000,gopfi,0.2,1000,regression_group_sim_1,100,FALSE,1
3001,gopfi,0.5,1000,regression_group_sim_1,1,FALSE,0.4
3002,gopfi,0.5,1000,regression_group_sim_1,2,FALSE,0.6
3003,gopfi,0.5,1000,regression_group_sim_1,3,FALSE,0.8
3004,gopfi,0.5,1000,regression_group_sim_1,4,FALSE,0.6
3005,gopfi,0.5,1000,regression_group_sim_1,5,FALSE,0.6
3006,gopfi,0.5,1000,regression_group_sim_1,6,FALSE,0.6
3007,gopfi,0.5,1000,regression_group_sim_1,7,FALSE,0.6
3008,gopfi,0.5,1000,regression_group_sim_1,8,FALSE,0.6
3009,gopfi,0.5,1000,regression_group_sim_1,9,FALSE,0.4
3010,gopfi,0.5,1000,regression_group_sim_1,10,FALSE,0.8
3011,gopfi,0.5,1000,regression_group_sim_1,11,FALSE,1
3012,gopfi,0.5,1000,regression_group_sim_1,12,FALSE,0.6
3013,gopfi,0.5,1000,regression_group_sim_1,13,FALSE,0.4
3014,gopfi,0.5,1000,regression_group_sim_1,14,FALSE,0.8
3015,gopfi,0.5,1000,regression_group_sim_1,15,FALSE,0.4
3016,gopfi,0.5,1000,regression_group_sim_1,16,FALSE,0.6
3017,gopfi,0.5,1000,regression_group_sim_1,17,FALSE,1
3018,gopfi,0.5,1000,regression_group_sim_1,18,FALSE,0.56
3019,gopfi,0.5,1000,regression_group_sim_1,19,FALSE,0.6
3020,gopfi,0.5,1000,regression_group_sim_1,20,FALSE,0.8
3021,gopfi,0.5,1000,regression_group_sim_1,21,FALSE,0.6
3022,gopfi,0.5,1000,regression_group_sim_1,22,FALSE,0.8
3023,gopfi,0.5,1000,regression_group_sim_1,23,FALSE,0.8
3024,gopfi,0.5,1000,regression_group_sim_1,24,FALSE,0.8
3025,gopfi,0.5,1000,regression_group_sim_1,25,FALSE,0.6
3026,gopfi,0.5,1000,regression_group_sim_1,26,FALSE,0.8
3027,gopfi,0.5,1000,regression_group_sim_1,27,FALSE,0.8
3028,gopfi,0.5,1000,regression_group_sim_1,28,FALSE,0.48
3029,gopfi,0.5,1000,regression_group_sim_1,29,FALSE,0.6
3030,gopfi,0.5,1000,regression_group_sim_1,30,FALSE,0.6
3031,gopfi,0.5,1000,regression_group_sim_1,31,FALSE,0.6
3032,gopfi,0.5,1000,regression_group_sim_1,32,FALSE,0.8
3033,gopfi,0.5,1000,regression_group_sim_1,33,FALSE,0.6
3034,gopfi,0.5,1000,regression_group_sim_1,34,FALSE,0.6
3035,gopfi,0.5,1000,regression_group_sim_1,35,FALSE,1
3036,gopfi,0.5,1000,regression_group_sim_1,36,FALSE,0.6
3037,gopfi,0.5,1000,regression_group_sim_1,37,FALSE,0.72
3038,gopfi,0.5,1000,regression_group_sim_1,38,FALSE,0.8
3039,gopfi,0.5,1000,regression_group_sim_1,39,FALSE,0.6
3040,gopfi,0.5,1000,regression_group_sim_1,40,FALSE,0.8
3041,gopfi,0.5,1000,regression_group_sim_1,41,FALSE,0.6
3042,gopfi,0.5,1000,regression_group_sim_1,42,FALSE,1
3043,gopfi,0.5,1000,regression_group_sim_1,43,FALSE,0.8
3044,gopfi,0.5,1000,regression_group_sim_1,44,FALSE,0.6
3045,gopfi,0.5,1000,regression_group_sim_1,45,FALSE,0.6
3046,gopfi,0.5,1000,regression_group_sim_1,46,FALSE,0.6
3047,gopfi,0.5,1000,regression_group_sim_1,47,FALSE,0.6
3048,gopfi,0.5,1000,regression_group_sim_1,48,FALSE,1
3049,gopfi,0.5,1000,regression_group_sim_1,49,FALSE,1
3050,gopfi,0.5,1000,regression_group_sim_1,50,FALSE,0.6
3051,gopfi,0.5,1000,regression_group_sim_1,51,FALSE,0.4
3052,gopfi,0.5,1000,regression_group_sim_1,52,FALSE,0.6
3053,gopfi,0.5,1000,regression_group_sim_1,53,FALSE,0.6
3054,gopfi,0.5,1000,regression_group_sim_1,54,FALSE,0.8
3055,gopfi,0.5,1000,regression_group_sim_1,55,FALSE,0.6
3056,gopfi,0.5,1000,regression_group_sim_1,56,FALSE,0.6
3057,gopfi,0.5,1000,regression_group_sim_1,57,FALSE,0.8
3058,gopfi,0.5,1000,regression_group_sim_1,58,FALSE,0.8
3059,gopfi,0.5,1000,regression_group_sim_1,59,FALSE,0.8
3060,gopfi,0.5,1000,regression_group_sim_1,60,FALSE,0.6
3061,gopfi,0.5,1000,regression_group_sim_1,61,FALSE,0.6
3062,gopfi,0.5,1000,regression_group_sim_1,62,FALSE,0.8
3063,gopfi,0.5,1000,regression_group_sim_1,63,FALSE,0.6
3064,gopfi,0.5,1000,regression_group_sim_1,64,FALSE,0.6
3065,gopfi,0.5,1000,regression_group_sim_1,65,FALSE,0.6
3066,gopfi,0.5,1000,regression_group_sim_1,66,FALSE,0.6
3067,gopfi,0.5,1000,regression_group_sim_1,67,FALSE,0.8
3068,gopfi,0.5,1000,regression_group_sim_1,68,FALSE,0.8
3069,gopfi,0.5,1000,regression_group_sim_1,69,FALSE,0.8
3070,gopfi,0.5,1000,regression_group_sim_1,70,FALSE,0.8
3071,gopfi,0.5,1000,regression_group_sim_1,71,FALSE,0.8
3072,gopfi,0.5,1000,regression_group_sim_1,72,FALSE,0.8
3073,gopfi,0.5,1000,regression_group_sim_1,73,FALSE,0.4
3074,gopfi,0.5,1000,regression_group_sim_1,74,FALSE,0.6
3075,gopfi,0.5,1000,regression_group_sim_1,75,FALSE,0.6
3076,gopfi,0.5,1000,regression_group_sim_1,76,FALSE,1
3077,gopfi,0.5,1000,regression_group_sim_1,77,FALSE,0.4
3078,gopfi,0.5,1000,regression_group_sim_1,78,FALSE,0.6
3079,gopfi,0.5,1000,regression_group_sim_1,79,FALSE,0.8
3080,gopfi,0.5,1000,regression_group_sim_1,80,FALSE,0.8
3081,gopfi,0.5,1000,regression_group_sim_1,81,FALSE,0.6
3082,gopfi,0.5,1000,regression_group_sim_1,82,FALSE,0.6
3083,gopfi,0.5,1000,regression_group_sim_1,83,FALSE,0.8
3084,gopfi,0.5,1000,regression_group_sim_1,84,FALSE,0.4
3085,gopfi,0.5,1000,regression_group_sim_1,85,FALSE,0.6
3086,gopfi,0.5,1000,regression_group_sim_1,86,FALSE,0.8
3087,gopfi,0.5,1000,regression_group_sim_1,87,FALSE,0.6
3088,gopfi,0.5,1000,regression_group_sim_1,88,FALSE,0.8
3089,gopfi,0.5,1000,regression_group_sim_1,89,FALSE,0.6
3090,gopfi,0.5,1000,regression_group_sim_1,90,FALSE,0.6
3091,gopfi,0.5,1000,regression_group_sim_1,91,FALSE,0.96
3092,gopfi,0.5,1000,regression_group_sim_1,92,FALSE,0.8
3093,gopfi,0.5,1000,regression_group_sim_1,93,FALSE,0.4
3094,gopfi,0.5,1000,regression_group_sim_1,94,FALSE,1
3095,gopfi,0.5,1000,regression_group_sim_1,95,FALSE,0.6
3096,gopfi,0.5,1000,regression_group_sim_1,96,FALSE,0.8
3097,gopfi,0.5,1000,regression_group_sim_1,97,FALSE,0.6
3098,gopfi,0.5,1000,regression_group_sim_1,98,FALSE,0.6
3099,gopfi,0.5,1000,regression_group_sim_1,99,FALSE,0.6
3100,gopfi,0.5,1000,regression_group_sim_1,100,FALSE,0.6
3101,gopfi,0.8,1000,regression_group_sim_1,1,FALSE,0.52
3102,gopfi,0.8,1000,regression_group_sim_1,2,FALSE,0.64
3103,gopfi,0.8,1000,regression_group_sim_1,3,FALSE,0.68
3104,gopfi,0.8,1000,regression_group_sim_1,4,FALSE,0.6
3105,gopfi,0.8,1000,regression_group_sim_1,5,FALSE,0.68
3106,gopfi,0.8,1000,regression_group_sim_1,6,FALSE,0.6
3107,gopfi,0.8,1000,regression_group_sim_1,7,FALSE,0.8
3108,gopfi,0.8,1000,regression_group_sim_1,8,FALSE,0.72
3109,gopfi,0.8,1000,regression_group_sim_1,9,FALSE,0.4
3110,gopfi,0.8,1000,regression_group_sim_1,10,FALSE,0.84
3111,gopfi,0.8,1000,regression_group_sim_1,11,FALSE,0.88
3112,gopfi,0.8,1000,regression_group_sim_1,12,FALSE,0.6
3113,gopfi,0.8,1000,regression_group_sim_1,13,FALSE,0.44
3114,gopfi,0.8,1000,regression_group_sim_1,14,FALSE,0.8
3115,gopfi,0.8,1000,regression_group_sim_1,15,FALSE,0.4
3116,gopfi,0.8,1000,regression_group_sim_1,16,FALSE,0.6
3117,gopfi,0.8,1000,regression_group_sim_1,17,FALSE,0.52
3118,gopfi,0.8,1000,regression_group_sim_1,18,FALSE,0.64
3119,gopfi,0.8,1000,regression_group_sim_1,19,FALSE,0.6
3120,gopfi,0.8,1000,regression_group_sim_1,20,FALSE,0.8
3121,gopfi,0.8,1000,regression_group_sim_1,21,FALSE,0.64
3122,gopfi,0.8,1000,regression_group_sim_1,22,FALSE,0.76
3123,gopfi,0.8,1000,regression_group_sim_1,23,FALSE,0.8
3124,gopfi,0.8,1000,regression_group_sim_1,24,FALSE,0.76
3125,gopfi,0.8,1000,regression_group_sim_1,25,FALSE,0.6
3126,gopfi,0.8,1000,regression_group_sim_1,26,FALSE,0.76
3127,gopfi,0.8,1000,regression_group_sim_1,27,FALSE,0.8
3128,gopfi,0.8,1000,regression_group_sim_1,28,FALSE,0.4
3129,gopfi,0.8,1000,regression_group_sim_1,29,FALSE,0.6
3130,gopfi,0.8,1000,regression_group_sim_1,30,FALSE,0.64
3131,gopfi,0.8,1000,regression_group_sim_1,31,FALSE,0.56
3132,gopfi,0.8,1000,regression_group_sim_1,32,FALSE,0.72
3133,gopfi,0.8,1000,regression_group_sim_1,33,FALSE,0.6
3134,gopfi,0.8,1000,regression_group_sim_1,34,FALSE,0.6
3135,gopfi,0.8,1000,regression_group_sim_1,35,FALSE,0.56
3136,gopfi,0.8,1000,regression_group_sim_1,36,FALSE,0.84
3137,gopfi,0.8,1000,regression_group_sim_1,37,FALSE,0.8
3138,gopfi,0.8,1000,regression_group_sim_1,38,FALSE,0.8
3139,gopfi,0.8,1000,regression_group_sim_1,39,FALSE,0.64
3140,gopfi,0.8,1000,regression_group_sim_1,40,FALSE,0.8
3141,gopfi,0.8,1000,regression_group_sim_1,41,FALSE,0.68
3142,gopfi,0.8,1000,regression_group_sim_1,42,FALSE,1
3143,gopfi,0.8,1000,regression_group_sim_1,43,FALSE,0.72
3144,gopfi,0.8,1000,regression_group_sim_1,44,FALSE,0.56
3145,gopfi,0.8,1000,regression_group_sim_1,45,FALSE,0.6
3146,gopfi,0.8,1000,regression_group_sim_1,46,FALSE,0.6
3147,gopfi,0.8,1000,regression_group_sim_1,47,FALSE,0.6
3148,gopfi,0.8,1000,regression_group_sim_1,48,FALSE,0.96
3149,gopfi,0.8,1000,regression_group_sim_1,49,FALSE,0.88
3150,gopfi,0.8,1000,regression_group_sim_1,50,FALSE,0.56
3151,gopfi,0.8,1000,regression_group_sim_1,51,FALSE,0.48
3152,gopfi,0.8,1000,regression_group_sim_1,52,FALSE,0.76
3153,gopfi,0.8,1000,regression_group_sim_1,53,FALSE,0.6
3154,gopfi,0.8,1000,regression_group_sim_1,54,FALSE,0.8
3155,gopfi,0.8,1000,regression_group_sim_1,55,FALSE,0.6
3156,gopfi,0.8,1000,regression_group_sim_1,56,FALSE,0.6
3157,gopfi,0.8,1000,regression_group_sim_1,57,FALSE,0.8
3158,gopfi,0.8,1000,regression_group_sim_1,58,FALSE,0.72
3159,gopfi,0.8,1000,regression_group_sim_1,59,FALSE,0.8
3160,gopfi,0.8,1000,regression_group_sim_1,60,FALSE,0.64
3161,gopfi,0.8,1000,regression_group_sim_1,61,FALSE,0.68
3162,gopfi,0.8,1000,regression_group_sim_1,62,FALSE,0.72
3163,gopfi,0.8,1000,regression_group_sim_1,63,FALSE,0.6
3164,gopfi,0.8,1000,regression_group_sim_1,64,FALSE,0.72
3165,gopfi,0.8,1000,regression_group_sim_1,65,FALSE,0.6
3166,gopfi,0.8,1000,regression_group_sim_1,66,FALSE,0.64
3167,gopfi,0.8,1000,regression_group_sim_1,67,FALSE,0.8
3168,gopfi,0.8,1000,regression_group_sim_1,68,FALSE,0.76
3169,gopfi,0.8,1000,regression_group_sim_1,69,FALSE,0.72
3170,gopfi,0.8,1000,regression_group_sim_1,70,FALSE,0.76
3171,gopfi,0.8,1000,regression_group_sim_1,71,FALSE,0.8
3172,gopfi,0.8,1000,regression_group_sim_1,72,FALSE,0.8
3173,gopfi,0.8,1000,regression_group_sim_1,73,FALSE,0.4
3174,gopfi,0.8,1000,regression_group_sim_1,74,FALSE,0.6
3175,gopfi,0.8,1000,regression_group_sim_1,75,FALSE,0.6
3176,gopfi,0.8,1000,regression_group_sim_1,76,FALSE,0.4
3177,gopfi,0.8,1000,regression_group_sim_1,77,FALSE,0.4
3178,gopfi,0.8,1000,regression_group_sim_1,78,FALSE,0.6
3179,gopfi,0.8,1000,regression_group_sim_1,79,FALSE,0.8
3180,gopfi,0.8,1000,regression_group_sim_1,80,FALSE,0.88
3181,gopfi,0.8,1000,regression_group_sim_1,81,FALSE,0.52
3182,gopfi,0.8,1000,regression_group_sim_1,82,FALSE,0.6
3183,gopfi,0.8,1000,regression_group_sim_1,83,FALSE,0.8
3184,gopfi,0.8,1000,regression_group_sim_1,84,FALSE,0.4
3185,gopfi,0.8,1000,regression_group_sim_1,85,FALSE,0.6
3186,gopfi,0.8,1000,regression_group_sim_1,86,FALSE,0.84
3187,gopfi,0.8,1000,regression_group_sim_1,87,FALSE,0.68
3188,gopfi,0.8,1000,regression_group_sim_1,88,FALSE,0.8
3189,gopfi,0.8,1000,regression_group_sim_1,89,FALSE,0.64
3190,gopfi,0.8,1000,regression_group_sim_1,90,FALSE,0.64
3191,gopfi,0.8,1000,regression_group_sim_1,91,FALSE,0.96
3192,gopfi,0.8,1000,regression_group_sim_1,92,FALSE,0.8
3193,gopfi,0.8,1000,regression_group_sim_1,93,FALSE,0.4
3194,gopfi,0.8,1000,regression_group_sim_1,94,FALSE,0.96
3195,gopfi,0.8,1000,regression_group_sim_1,95,FALSE,0.6
3196,gopfi,0.8,1000,regression_group_sim_1,96,FALSE,0.8
3197,gopfi,0.8,1000,regression_group_sim_1,97,FALSE,0.68
3198,gopfi,0.8,1000,regression_group_sim_1,98,FALSE,0.6
3199,gopfi,0.8,1000,regression_group_sim_1,99,FALSE,0.6
3200,gopfi,0.8,1000,regression_group_sim_1,100,FALSE,0.6
3201,dgi,0,1000,regression_group_sim_1,1,FALSE,1
3202,dgi,0,1000,regression_group_sim_1,2,FALSE,1
3203,dgi,0,1000,regression_group_sim_1,3,FALSE,1
3204,dgi,0,1000,regression_group_sim_1,4,FALSE,1
3205,dgi,0,1000,regression_group_sim_1,5,FALSE,1
3206,dgi,0,1000,regression_group_sim_1,6,FALSE,1
3207,dgi,0,1000,regression_group_sim_1,7,FALSE,1
3208,dgi,0,1000,regression_group_sim_1,8,FALSE,1
3209,dgi,0,1000,regression_group_sim_1,9,FALSE,1
3210,dgi,0,1000,regression_group_sim_1,10,FALSE,1
3211,dgi,0,1000,regression_group_sim_1,11,FALSE,1
3212,dgi,0,1000,regression_group_sim_1,12,FALSE,1
3213,dgi,0,1000,regression_group_sim_1,13,FALSE,1
3214,dgi,0,1000,regression_group_sim_1,14,FALSE,1
3215,dgi,0,1000,regression_group_sim_1,15,FALSE,1
3216,dgi,0,1000,regression_group_sim_1,16,FALSE,1
3217,dgi,0,1000,regression_group_sim_1,17,FALSE,1
3218,dgi,0,1000,regression_group_sim_1,18,FALSE,1
3219,dgi,0,1000,regression_group_sim_1,19,FALSE,1
3220,dgi,0,1000,regression_group_sim_1,20,FALSE,1
3221,dgi,0,1000,regression_group_sim_1,21,FALSE,1
3222,dgi,0,1000,regression_group_sim_1,22,FALSE,1
3223,dgi,0,1000,regression_group_sim_1,23,FALSE,1
3224,dgi,0,1000,regression_group_sim_1,24,FALSE,0.96
3225,dgi,0,1000,regression_group_sim_1,25,FALSE,1
3226,dgi,0,1000,regression_group_sim_1,26,FALSE,1
3227,dgi,0,1000,regression_group_sim_1,27,FALSE,1
3228,dgi,0,1000,regression_group_sim_1,28,FALSE,1
3229,dgi,0,1000,regression_group_sim_1,29,FALSE,1
3230,dgi,0,1000,regression_group_sim_1,30,FALSE,1
3231,dgi,0,1000,regression_group_sim_1,31,FALSE,1
3232,dgi,0,1000,regression_group_sim_1,32,FALSE,1
3233,dgi,0,1000,regression_group_sim_1,33,FALSE,1
3234,dgi,0,1000,regression_group_sim_1,34,FALSE,1
3235,dgi,0,1000,regression_group_sim_1,35,FALSE,1
3236,dgi,0,1000,regression_group_sim_1,36,FALSE,1
3237,dgi,0,1000,regression_group_sim_1,37,FALSE,1
3238,dgi,0,1000,regression_group_sim_1,38,FALSE,1
3239,dgi,0,1000,regression_group_sim_1,39,FALSE,1
3240,dgi,0,1000,regression_group_sim_1,40,FALSE,1
3241,dgi,0,1000,regression_group_sim_1,41,FALSE,1
3242,dgi,0,1000,regression_group_sim_1,42,FALSE,1
3243,dgi,0,1000,regression_group_sim_1,43,FALSE,1
3244,dgi,0,1000,regression_group_sim_1,44,FALSE,1
3245,dgi,0,1000,regression_group_sim_1,45,FALSE,1
3246,dgi,0,1000,regression_group_sim_1,46,FALSE,1
3247,dgi,0,1000,regression_group_sim_1,47,FALSE,1
3248,dgi,0,1000,regression_group_sim_1,48,FALSE,1
3249,dgi,0,1000,regression_group_sim_1,49,FALSE,1
3250,dgi,0,1000,regression_group_sim_1,50,FALSE,1
3251,dgi,0,1000,regression_group_sim_1,51,FALSE,1
3252,dgi,0,1000,regression_group_sim_1,52,FALSE,1
3253,dgi,0,1000,regression_group_sim_1,53,FALSE,1
3254,dgi,0,1000,regression_group_sim_1,54,FALSE,1
3255,dgi,0,1000,regression_group_sim_1,55,FALSE,1
3256,dgi,0,1000,regression_group_sim_1,56,FALSE,1
3257,dgi,0,1000,regression_group_sim_1,57,FALSE,1
3258,dgi,0,1000,regression_group_sim_1,58,FALSE,1
3259,dgi,0,1000,regression_group_sim_1,59,FALSE,1
3260,dgi,0,1000,regression_group_sim_1,60,FALSE,1
3261,dgi,0,1000,regression_group_sim_1,61,FALSE,1
3262,dgi,0,1000,regression_group_sim_1,62,FALSE,1
3263,dgi,0,1000,regression_group_sim_1,63,FALSE,1
3264,dgi,0,1000,regression_group_sim_1,64,FALSE,1
3265,dgi,0,1000,regression_group_sim_1,65,FALSE,1
3266,dgi,0,1000,regression_group_sim_1,66,FALSE,1
3267,dgi,0,1000,regression_group_sim_1,67,FALSE,1
3268,dgi,0,1000,regression_group_sim_1,68,FALSE,1
3269,dgi,0,1000,regression_group_sim_1,69,FALSE,1
3270,dgi,0,1000,regression_group_sim_1,70,FALSE,1
3271,dgi,0,1000,regression_group_sim_1,71,FALSE,1
3272,dgi,0,1000,regression_group_sim_1,72,FALSE,1
3273,dgi,0,1000,regression_group_sim_1,73,FALSE,1
3274,dgi,0,1000,regression_group_sim_1,74,FALSE,1
3275,dgi,0,1000,regression_group_sim_1,75,FALSE,1
3276,dgi,0,1000,regression_group_sim_1,76,FALSE,1
3277,dgi,0,1000,regression_group_sim_1,77,FALSE,1
3278,dgi,0,1000,regression_group_sim_1,78,FALSE,1
3279,dgi,0,1000,regression_group_sim_1,79,FALSE,1
3280,dgi,0,1000,regression_group_sim_1,80,FALSE,1
3281,dgi,0,1000,regression_group_sim_1,81,FALSE,1
3282,dgi,0,1000,regression_group_sim_1,82,FALSE,1
3283,dgi,0,1000,regression_group_sim_1,83,FALSE,1
3284,dgi,0,1000,regression_group_sim_1,84,FALSE,1
3285,dgi,0,1000,regression_group_sim_1,85,FALSE,1
3286,dgi,0,1000,regression_group_sim_1,86,FALSE,1
3287,dgi,0,1000,regression_group_sim_1,87,FALSE,1
3288,dgi,0,1000,regression_group_sim_1,88,FALSE,1
3289,dgi,0,1000,regression_group_sim_1,89,FALSE,1
3290,dgi,0,1000,regression_group_sim_1,90,FALSE,1
3291,dgi,0,1000,regression_group_sim_1,91,FALSE,1
3292,dgi,0,1000,regression_group_sim_1,92,FALSE,1
3293,dgi,0,1000,regression_group_sim_1,93,FALSE,1
3294,dgi,0,1000,regression_group_sim_1,94,FALSE,1
3295,dgi,0,1000,regression_group_sim_1,95,FALSE,1
3296,dgi,0,1000,regression_group_sim_1,96,FALSE,1
3297,dgi,0,1000,regression_group_sim_1,97,FALSE,1
3298,dgi,0,1000,regression_group_sim_1,98,FALSE,1
3299,dgi,0,1000,regression_group_sim_1,99,FALSE,1
3300,dgi,0,1000,regression_group_sim_1,100,FALSE,1
3301,dgi,0.2,1000,regression_group_sim_1,1,FALSE,1
3302,dgi,0.2,1000,regression_group_sim_1,2,FALSE,1
3303,dgi,0.2,1000,regression_group_sim_1,3,FALSE,1
3304,dgi,0.2,1000,regression_group_sim_1,4,FALSE,1
3305,dgi,0.2,1000,regression_group_sim_1,5,FALSE,1
3306,dgi,0.2,1000,regression_group_sim_1,6,FALSE,1
3307,dgi,0.2,1000,regression_group_sim_1,7,FALSE,1
3308,dgi,0.2,1000,regression_group_sim_1,8,FALSE,1
3309,dgi,0.2,1000,regression_group_sim_1,9,FALSE,1
3310,dgi,0.2,1000,regression_group_sim_1,10,FALSE,1
3311,dgi,0.2,1000,regression_group_sim_1,11,FALSE,1
3312,dgi,0.2,1000,regression_group_sim_1,12,FALSE,1
3313,dgi,0.2,1000,regression_group_sim_1,13,FALSE,1
3314,dgi,0.2,1000,regression_group_sim_1,14,FALSE,1
3315,dgi,0.2,1000,regression_group_sim_1,15,FALSE,1
3316,dgi,0.2,1000,regression_group_sim_1,16,FALSE,1
3317,dgi,0.2,1000,regression_group_sim_1,17,FALSE,1
3318,dgi,0.2,1000,regression_group_sim_1,18,FALSE,1
3319,dgi,0.2,1000,regression_group_sim_1,19,FALSE,1
3320,dgi,0.2,1000,regression_group_sim_1,20,FALSE,1
3321,dgi,0.2,1000,regression_group_sim_1,21,FALSE,0.96
3322,dgi,0.2,1000,regression_group_sim_1,22,FALSE,1
3323,dgi,0.2,1000,regression_group_sim_1,23,FALSE,1
3324,dgi,0.2,1000,regression_group_sim_1,24,FALSE,1
3325,dgi,0.2,1000,regression_group_sim_1,25,FALSE,1
3326,dgi,0.2,1000,regression_group_sim_1,26,FALSE,1
3327,dgi,0.2,1000,regression_group_sim_1,27,FALSE,1
3328,dgi,0.2,1000,regression_group_sim_1,28,FALSE,1
3329,dgi,0.2,1000,regression_group_sim_1,29,FALSE,1
3330,dgi,0.2,1000,regression_group_sim_1,30,FALSE,1
3331,dgi,0.2,1000,regression_group_sim_1,31,FALSE,1
3332,dgi,0.2,1000,regression_group_sim_1,32,FALSE,1
3333,dgi,0.2,1000,regression_group_sim_1,33,FALSE,1
3334,dgi,0.2,1000,regression_group_sim_1,34,FALSE,1
3335,dgi,0.2,1000,regression_group_sim_1,35,FALSE,1
3336,dgi,0.2,1000,regression_group_sim_1,36,FALSE,1
3337,dgi,0.2,1000,regression_group_sim_1,37,FALSE,1
3338,dgi,0.2,1000,regression_group_sim_1,38,FALSE,1
3339,dgi,0.2,1000,regression_group_sim_1,39,FALSE,1
3340,dgi,0.2,1000,regression_group_sim_1,40,FALSE,0.88
3341,dgi,0.2,1000,regression_group_sim_1,41,FALSE,1
3342,dgi,0.2,1000,regression_group_sim_1,42,FALSE,1
3343,dgi,0.2,1000,regression_group_sim_1,43,FALSE,1
3344,dgi,0.2,1000,regression_group_sim_1,44,FALSE,1
3345,dgi,0.2,1000,regression_group_sim_1,45,FALSE,1
3346,dgi,0.2,1000,regression_group_sim_1,46,FALSE,1
3347,dgi,0.2,1000,regression_group_sim_1,47,FALSE,1
3348,dgi,0.2,1000,regression_group_sim_1,48,FALSE,1
3349,dgi,0.2,1000,regression_group_sim_1,49,FALSE,1
3350,dgi,0.2,1000,regression_group_sim_1,50,FALSE,1
3351,dgi,0.2,1000,regression_group_sim_1,51,FALSE,1
3352,dgi,0.2,1000,regression_group_sim_1,52,FALSE,1
3353,dgi,0.2,1000,regression_group_sim_1,53,FALSE,1
3354,dgi,0.2,1000,regression_group_sim_1,54,FALSE,1
3355,dgi,0.2,1000,regression_group_sim_1,55,FALSE,1
3356,dgi,0.2,1000,regression_group_sim_1,56,FALSE,1
3357,dgi,0.2,1000,regression_group_sim_1,57,FALSE,1
3358,dgi,0.2,1000,regression_group_sim_1,58,FALSE,1
3359,dgi,0.2,1000,regression_group_sim_1,59,FALSE,1
3360,dgi,0.2,1000,regression_group_sim_1,60,FALSE,1
3361,dgi,0.2,1000,regression_group_sim_1,61,FALSE,1
3362,dgi,0.2,1000,regression_group_sim_1,62,FALSE,1
3363,dgi,0.2,1000,regression_group_sim_1,63,FALSE,1
3364,dgi,0.2,1000,regression_group_sim_1,64,FALSE,1
3365,dgi,0.2,1000,regression_group_sim_1,65,FALSE,1
