"","method","correlation","n_samples","prob_data","iteration","prob_type","V1"
"166","Permfit-DNN",0.8,8357,"regression_combine",66,"regression",0.264705882352941
"167","Permfit-DNN",0.8,8357,"regression_combine",67,"regression",0.147058823529412
"168","Permfit-DNN",0.8,8357,"regression_combine",68,"regression",0.382352941176471
"169","Permfit-DNN",0.8,8357,"regression_combine",69,"regression",0.205882352941176
"170","Permfit-DNN",0.8,8357,"regression_combine",70,"regression",0.294117647058824
"171","Permfit-DNN",0.8,8357,"regression_combine",71,"regression",0.176470588235294
"172","Permfit-DNN",0.8,8357,"regression_combine",72,"regression",0.411764705882353
"173","Permfit-DNN",0.8,8357,"regression_combine",73,"regression",0.176470588235294
"174","Permfit-DNN",0.8,8357,"regression_combine",74,"regression",0.147058823529412
"175","Permfit-DNN",0.8,8357,"regression_combine",75,"regression",0.117647058823529
"176","Permfit-DNN",0.8,8357,"regression_combine",76,"regression",0.441176470588235
"177","Permfit-DNN",0.8,8357,"regression_combine",77,"regression",0.235294117647059
"178","Permfit-DNN",0.8,8357,"regression_combine",78,"regression",0.264705882352941
"179","Permfit-DNN",0.8,8357,"regression_combine",79,"regression",0.235294117647059
"180","Permfit-DNN",0.8,8357,"regression_combine",80,"regression",0.382352941176471
"181","Permfit-DNN",0.8,8357,"regression_combine",81,"regression",0.352941176470588
"182","Permfit-DNN",0.8,8357,"regression_combine",82,"regression",0.411764705882353
"183","Permfit-DNN",0.8,8357,"regression_combine",83,"regression",0.205882352941176
"184","Permfit-DNN",0.8,8357,"regression_combine",84,"regression",0.264705882352941
"185","Permfit-DNN",0.8,8357,"regression_combine",85,"regression",0.411764705882353
"186","Permfit-DNN",0.8,8357,"regression_combine",86,"regression",0.588235294117647
"187","Permfit-DNN",0.8,8357,"regression_combine",87,"regression",0.235294117647059
"188","Permfit-DNN",0.8,8357,"regression_combine",88,"regression",0.235294117647059
"189","Permfit-DNN",0.8,8357,"regression_combine",89,"regression",0.147058823529412
"190","Permfit-DNN",0.8,8357,"regression_combine",90,"regression",0.705882352941177
"191","Permfit-DNN",0.8,8357,"regression_combine",91,"regression",0.147058823529412
"192","Permfit-DNN",0.8,8357,"regression_combine",92,"regression",0.382352941176471
"193","Permfit-DNN",0.8,8357,"regression_combine",93,"regression",0.264705882352941
"194","Permfit-DNN",0.8,8357,"regression_combine",94,"regression",0.264705882352941
"195","Permfit-DNN",0.8,8357,"regression_combine",95,"regression",0.382352941176471
"196","Permfit-DNN",0.8,8357,"regression_combine",96,"regression",0.117647058823529
"197","Permfit-DNN",0.8,8357,"regression_combine",97,"regression",0.235294117647059
"198","Permfit-DNN",0.8,8357,"regression_combine",98,"regression",0.352941176470588
"199","Permfit-DNN",0.8,8357,"regression_combine",99,"regression",0.117647058823529
"200","Permfit-DNN",0.8,8357,"regression_combine",100,"regression",0.294117647058824
